year,code,station,state,section_title,waterbody,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max
2022,3855,"RIVER BEAS D/S NADAUN BRIDGE, VILL BHADOLI",HIMACHAL PRADESH,Beas,BEAS,16,29,6.8,9.4,7.4,8.13,263,365,2,2,BDL,5.12,2,94,17,220
2022,1009,RIVER BEAS AT D/S PONG DAM,HIMACHAL PRADESH,Beas,BEAS,15,22,4.8,9.2,7.12,8.13,144,243,BDL,BDL,BDL,6.95,2,94,27,1600
2022,1008,RIVER BEAS AT D/S DEHRAGOPIPUR,HIMACHAL PRADESH,Beas,BEAS,16,25,6.7,9.5,7.27,8.29,245,307,BDL,BDL,BDL,8.56,2,23,13,210
2022,4435,RIVER BEAS U/S SUJANPUR TIHRA,HIMACHAL PRADESH,Beas,BEAS,9.7,29,7.8,9.1,7.32,8.29,204,347,BDL,BDL,BDL,4.46,2,84,17,900
2022,4436,RIVER BEAS D/S SUJANPUR TIHRA,HIMACHAL PRADESH,Beas,BEAS,9.7,30,7.8,8.9,7.39,8.41,220,360,BDL,BDL,BDL,6.19,2,240,22,1600
2022,4437,RIVER BEAS U/S NADAUM TOWN,HIMACHAL PRADESH,Beas,BEAS,9.7,29,7.8,9.1,7.18,8.18,231,331,BDL,BDL,BDL,4.21,2,17,14,130
2022,4438,RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE OF MAAN KHAD,HIMACHAL PRADESH,Beas,BEAS,9.6,29,7.7,8.9,7.32,8.02,245,346,BDL,BDL,BDL,5.28,2,63,25,350
2022,4443,RIVER BEAS AT RAISON,HIMACHAL PRADESH,Beas,BEAS,4,10,7.7,9.6,7.23,8.4,74,120,BDL,BDL,0.38,1.62,31,94,210,430
2022,30083,RIVER BEAS AT TALWARA (PONG DAM),HIMACHAL PRADESH,Beas,BEAS,15.5,26,7.6,10.4,8.1,8.9,156,228,1.1,2,0.32,0.52,13,330,33,700
2022,30084,"RIVER BEAS AT D/S CHANGARWA VILLAGE, (PUNJAB)",PUNJAB,Beas,BEAS,15,27,7.4,10.5,8,8.3,185,319,1.8,2,0.52,0.72,200,3100,4600,92000
2022,1693,"RIVER BEAS AT TALWARA H/W, PUNJAB",PUNJAB,Beas,BEAS,12,38,5.4,8.8,7.6,8.1,158,229,1.1,1.2,0.7,0.9,22,39,94,170
2022,1694,"RIVER BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,Beas,BEAS,12,40,7.8,9.1,7.8,8.3,214,306,1.1,1.5,0.6,1.1,40,170,220,350
2022,1010,"RIVER BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,Beas,BEAS,12,40,7.4,9,7.7,8.3,215,328,1.1,1.6,0.7,1.2,40,210,170,390
2022,1695,"RIVER BEAS D/S PATHANKOT, PUNJAB",PUNJAB,Beas,BEAS,12,40,7.7,8.5,7.8,8.4,217,289,1.1,1.4,0.5,1.1,63,220,280,490
2022,1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN , PUNJAB",PUNJAB,Beas,BEAS,13,31,7,10.4,7.3,8.2,219,290,1.1,1.6,0.6,1.4,78,260,280,490
2022,1696,"RIVER BEAS U/S GOINDWAL, PUNJAB",PUNJAB,Beas,BEAS,14,31,7.4,9.2,7.6,8.4,176,242,1.1,1.2,0.5,1.2,46,130,110,330
2022,1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,Beas,BEAS,14,31,7.5,9.3,7.4,8.2,181,246,1.1,1.2,0.8,1.2,78,260,280,460
2022,1011,RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA,PUNJAB,Beas,BEAS,14,30,7.6,9.5,7.6,8.2,183,253,1.1,1.3,0.6,1.3,70,210,220,390
2022,1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,Beas,BEAS,14,32,7.3,9,7.7,8.2,170,244,1.1,1.3,0.6,1.2,70,170,220,350
2022,4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",PUNJAB,Beas,,14,31,7.4,9.2,7.5,8.1,211,278,1.1,1.3,0.7,1.6,70,170,220,350
2022,1867,RIVER SUTLEJ BEFORE CONF. WITH RIVER SPITI AT KHAB,HIMACHAL PRADESH,Sutlej,SPITI,7,14,8.9,9.4,8.02,8.42,288,467,BDL,BDL,0.32,0.61,6,20,8,1600
2022,2611,RIVER SUTLEJ AFTER CONF. WITH RIVER SPIT AT KHAB,HIMACHAL PRADESH,Sutlej,SPIT,7,13,9,9.5,8.05,8.56,255,471,BDL,BDL,0.32,0.65,4,24,110,1600
2022,3872,RIVER SUTLEJ D/S TIDONG HEP,HIMACHAL PRADESH,Sutlej,SUTLEJ,6.5,13,8.8,9.4,8.1,8.56,290,2137,BDL,BDL,0.32,0.59,2,17,110,1600
2022,4448,RIVER SUTLEJ BEFORE CONFLUENCES WITH RIVER TIDONG,HIMACHAL PRADESH,Sutlej,,6,13,8.9,9.4,8.06,8.52,278,3392,BDL,BDL,0.32,0.62,4,38,2,350
2022,4449,RIVER SUTLEJ AFTER CONFLUENCES WITH RIVER TIDONG,HIMACHAL PRADESH,Sutlej,,6.5,13,8.8,9.4,8.06,8.56,291,3970,BDL,BDL,0.32,0.58,2,170,2,1600
2022,4452,RIVER SUTLEJ BEFORE CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,,6,13,8.7,9.6,8.08,8.53,292,2514,BDL,BDL,0.32,0.65,2,33,7,1600
2022,3871,RIVER SUTLEJ D/S POWER HOUSE KASHANG HEP,HIMACHAL PRADESH,Sutlej,SUTLEJ,6,13,8.8,9.3,8.07,8.47,293,3157,BDL,BDL,0.32,0.6,2,22,5,1600
2022,3870,RIVER SUTLEJ AFTER CONF. OF RIVER BASPA AT KARCHAM DAM,HIMACHAL PRADESH,Sutlej,BASPA,7,13,8.8,9.2,7.86,8.49,260,2441,BDL,BDL,BDL,0.61,2,26,4,1600
2022,1389,RIVER SUTLEJ AT WANGTOO BRIDGE,HIMACHAL PRADESH,Sutlej,SUTLEJ,7,13,8.7,9.3,6.74,8.54,83,2718,BDL,BDL,0.32,2.54,6,39,39,1600
2022,4453,RIVER SUTLEJ AFTER CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,,7,13,8.8,9.3,6.7,8.46,100,1893,BDL,BDL,0.32,1.28,2,21,6,1600
2022,3869,RIVER SUTLEJ D/S TRT OF RAMPUR HYDEL ELECTRIC PROJECT,HIMACHAL PRADESH,Sutlej,SUTLEJ,8,14,8.6,9.1,7.37,8.31,87,2517,BDL,BDL,0.32,1.14,2,33,14,1600
2022,1086,RIVER SUTLEJ AT U/S RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,8,14,8.6,9.1,6.97,8.26,82,1166,BDL,BDL,0.32,1.74,6,58,32,1600
2022,1087,RIVER SUTLEJ AT D/S RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,8,14,8.7,9.2,6.98,8.26,87,1257,BDL,BDL,0.32,0.87,6,47,7,1600
2022,1013,RIVER SUTLEJ AT U/S TATAPANI,HIMACHAL PRADESH,Sutlej,SUTLEJ,8,14,8.4,9.2,7.57,8.3,94,2594,BDL,BDL,0.32,1.15,4,22,9,1600
2022,4446,RIVER SUTLEJ U/S IANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.5,14,8.6,9.1,6.85,8.34,86,1152,BDL,BDL,0.32,4.34,6,27,14,1600
2022,4447,RIVER SUTLEJ D/S LANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.5,14,8.6,9.1,6.94,8.23,87,2489,BDL,BDL,0.32,0.82,2,350,9,1600
2022,4032,RIVER SUTLEJ D/S ACC BARMANA,HIMACHAL PRADESH,Sutlej,SUTLEJ,10,28,8.9,9.6,7.54,8.4,172,430,BDL,BDL,0.32,3.99,49,220,210,920
2022,4033,RIVER SUTLEJ NEAR LUHNOO GROUND,HIMACHAL PRADESH,Sutlej,SUTLEJ,10,28,8.6,9.5,7.44,8.46,162,466,1.4,1.4,0.32,2.39,94,280,430,920
2022,4450,RIVER SUTLEJ BEFORE CONFLUENCE WITH GANVI KHAND,HIMACHAL PRADESH,Sutlej,,7.5,14,8.7,9.4,6.82,8.57,83,1176,BDL,BDL,0.32,2.81,4,94,17,1600
2022,4451,RIVER SUTLEJ AFTER CONFLUENCE WITH GANVI KHAD,HIMACHAL PRADESH,Sutlej,,7.5,14,8.7,9.4,6.83,8.39,86,1258,BDL,BDL,0.32,3.14,4,70,6.8,1600
2022,30009,RIVER SUTLEJ AT NANGAL (H.P.),HIMACHAL PRADESH,Sutlej,SUTLEJ,19.5,20,7.9,9.6,7.7,8.5,218,271,1.4,4,0.42,1.42,40,54000,110,160000
2022,1014,RIVER SUTLEJ U/S OF EXIT POINT OF DEHAR POWER HOUSE,HIMACHAL PRADESH,Sutlej,SUTLEJ,10,28,9,9.7,7.76,8.47,126,285,1.2,1.2,0.32,1.4,31,84,210,350
2022,1015,RIVER SUTLEJ D/S OF EXIT POINT OF DEHAR POWER HOUSE,HIMACHAL PRADESH,Sutlej,SUTLEJ,10,28,8.8,9.7,7.86,8.34,137,300,BDL,BDL,0.32,2.09,58,140,280,540
2022,1016,RIVER SUTLEJ D/S BHAKHRA,HIMACHAL PRADESH,Sutlej,SUTLEJ,16,28,8.4,9.4,6.88,7.84,181,316,BDL,BDL,BDL,5.77,2,43,21,220
2022,30087,"RIVER SUTLEJ U/S AT OLINDA, NEAR BHAKRA DAM, H.P.",HIMACHAL PRADESH,Sutlej,SUTLEJ,18,21,8.5,10.7,8,8.3,218,249,3,3,0.32,0.42,220,3300,700,17000
2022,30088,"RIVER SUTLEJ D/S OLINDA, NEAR BHAKRA DAM, H.P.",HIMACHAL PRADESH,Sutlej,SUTLEJ,18,21,8.4,10.1,8.1,8.3,216,243,1.3,1.5,0.32,0.42,2,680,430,3300
2022,30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),PUNJAB,Sutlej,SUTLEJ,18,26,8.6,9.2,7.7,8,237,273,BDL,BDL,0.42,0.92,110,2300,700,14000
2022,1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,Sutlej,SUTLEJ,11,25,8,10.6,7.6,8.5,214,321,BDL,BDL,1.2,1.8,92,250,410,790
2022,2915,"RIVER SUTLEJ AT 100 MT. D/S OF PACL, NANGAL, PUNJAB",PUNJAB,Sutlej,SUTLEJ,11,22,8.3,10.7,7.3,8.4,216,272,BDL,BDL,1.3,1.7,20,140,140,390
2022,1380,"RIVER SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,Sutlej,SUTLEJ,10,22,8.4,10.8,7.5,8.4,217,270,BDL,BDL,1.4,1.7,20,100,170,380
2022,10020,RIVER SUTLEJ AT ANANDPUR SAHIB,PUNJAB,Sutlej,SUTLEJ,12,27,7.8,10,7.4,8.5,235,388,BDL,BDL,1.3,2.1,78,210,330,580
2022,10021,RIVER SUTLEJ AT BUNGA SAHIB,PUNJAB,Sutlej,SUTLEJ,10,26,8,11.1,7.4,8.4,217,277,BDL,BDL,1.3,1.7,130,260,460,790
2022,10022,RIVER SUTLEJ AT PHILLAUR U/S,PUNJAB,Sutlej,SUTLEJ,13,32,5.6,8,7.2,8.3,238,522,1.6,4,BDL,1.4,260,2200,700,4900
2022,10023,RIVER SUTLEJ AT PHAGWARA U/S (CHAHERU BRIDGE),PUNJAB,Sutlej,SUTLEJ,10,33,2.9,5.8,7.2,8.3,610,858,8,17,0.4,2.1,320,2100,1500,6300
2022,10024,RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL BRIDGE),PUNJAB,Sutlej,SUTLEJ,10,36,1,1.4,7.1,8.4,574,1265,11,26,0.4,2.4,2100,7800,6300,21000
2022,10027,RIVER SUTLEJ AT LUDHIANA U/S,PUNJAB,Sutlej,SUTLEJ,12,29,7.1,9.2,7.8,8.5,258,336,1.2,1.2,1.3,2.4,330,1400,940,3400
2022,10028,RIVER SUTLEJ AT LUDHIANA D/S,PUNJAB,Sutlej,SUTLEJ,11,31,1,7,7.2,8,294,1150,1.6,39,1.4,3.1,33000,1300000,94000,2100000
2022,1017,"RIVER SUTLEJ AT 100M U/S OF HEADWORKS, NANGAL",PUNJAB,Sutlej,SUTLEJ,9,21,7.2,9.1,7.7,8.2,200,241,BDL,BDL,1.2,1.8,18,130,110,270
2022,1018,"RIVER SUTLEJ AT 100M D/S , NANGAL",PUNJAB,Sutlej,SUTLEJ,10,26,7.6,10.5,7.5,8.5,221,307,BDL,BDL,1.2,1.7,11,110,170,470
2022,1293,"RIVER SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,Sutlej,SUTLEJ,10,26,7.3,9.4,7.6,8.3,229,478,BDL,BDL,1.2,1.8,320,1300,840,3400
2022,1019,RIVER SUTLEJ AT U/S HEAD WORKS ROPAR,PUNJAB,Sutlej,SUTLEJ,9,27,7.3,9.6,7.4,8.5,238,347,BDL,BDL,1.3,1.9,250,930,580,3400
2022,1690,"RIVER SUTLEJ AT U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,Sutlej,SUTLEJ,9,30,6.2,8,7.4,8.2,254,438,1.1,1.4,1.6,2.6,400,1700,1000,4300
2022,1020,"RIVER SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,Sutlej,SUTLEJ,10,32,1.1,6,7.2,7.7,332,1302,2.6,140,1.6,3.4,70000,2300000,170000,5800000
2022,1022,"RIVER SUTLEJ AT BRIDGE HARIKE, AMRITSAR",PUNJAB,Sutlej,SUTLEJ,13,28,4.8,7.6,7.2,8.5,220,660,1.2,4,1.3,2.3,780,2100,2200,5800
2022,10025,RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA DARGAH),PUNJAB,Sutlej,SUTLEJ,10,37,0,0,6.9,7.9,792,1210,50,85,3,5.2,33000,230000,110000,490000
2022,10026,RIVER SUTLEJ AT JALANDHAR D/S (MALSIAN BRIDGE),PUNJAB,Sutlej,SUTLEJ,11,36,0,0,7.2,7.8,589,1260,50,87,4.6,7.2,22000,210000,79000,630000
2022,1021,"RIVER SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHAR",PUNJAB,Sutlej,SUTLEJ,12,29,1.2,6.2,7.1,8.5,320,1023,1.4,70,1.3,3,4600,490000,70000,1100000
2022,1381,"RIVER SUTLEJ AT D/S EAST BEIN, PUNJAB",PUNJAB,Sutlej,SUTLEJ,13,29,1.4,5.8,7.1,8.4,307,1045,2.5,37,1.5,3.3,31000,490000,84000,1100000
2022,1691,"RIVER SUTLEJ AT U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,Sutlej,SUTLEJ,11,30,5.6,8.8,7.2,8.3,232,353,1.1,1.3,1.2,1.9,250,1300,580,3300
2022,1692,"RIVER SUTLEJ AT D/S HUSSANIWALA-H/W FEROZEPUR, PUNJAB",PUNJAB,Sutlej,SUTLEJ,12,29,5.6,8.5,7.2,8.4,234,360,1.2,1.4,1.2,2,180,1700,610,3400
2022,4059,"RIVER RAVI AT RANJIT SAGAR DAM, AT PANAGAR (BASOHIL)",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,21,24,7,7.6,8.2,8.56,176,186,BDL,BDL,-,-,-,-,-,-
2022,4060,RIVER RAVI AT DAM-SITE AT THEIN,JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,21,24,7,7.8,8,8.2,162,174,BDL,BDL,-,-,-,-,-,-
2022,4061,"RIVER RAVI AT LAKHANPUR, 1 KM D/S FROM MADHOPUR BRIDGE",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,22,24,7.6,7.6,8.1,8.65,186,204,BDL,BDL,-,-,-,-,-,-
2022,1088,RIVER RAVI AT U/S MADHOPUR,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,13,27,6.2,9.1,7.13,7.86,161,305,BDL,BDL,BDL,4.41,2,22,21,1600
2022,1089,RIVER RAVI U/S CHAMBA,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,10,18,8.4,9.4,7.18,7.94,142,248,BDL,BDL,BDL,2.68,2,13,17,920
2022,2614,RIVER RAVI CHAMERA-I RESERVOIR,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",,9,19,8.7,9.2,6.92,8.09,146,334,BDL,BDL,BDL,3.68,2,26,21,1600
2022,2615,RIVER RAVI D/S CHAMERA- III HEP DAM,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,9,18,8.6,9.4,7.04,8.31,96,216,BDL,BDL,BDL,3.26,2,33,21,540
2022,2613,RIVER RAVI AT D/S OF CHAMBA TOWN,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,10,17,8.2,9.4,7.24,8.05,154,225,BDL,BDL,BDL,6.06,2,84,24,1600
2022,3873,RIVER RAVI U/S STP AT BHARGA,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,10,18,8.1,9.4,7.13,8.21,136,204,BDL,BDL,BDL,5.19,2,22,24,170
2022,3874,RIVER RAVI D/S STP AT BHAGOT,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,10,18,8,9.4,7.2,8.14,128,198,BDL,BDL,BDL,6.94,2,33,27,240
2022,30085,RIVER RAVI AT MADHOPUR (PUNJAB),PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,18,24,9.1,10.1,8.1,8.3,156,200,1.2,1.2,0.32,0.52,45,23000,330,110000
2022,30089,"RIVER RAVI AT LAKHANPUR, J & K",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,17,26,9,10.4,8.2,8.9,168,351,2,2,0.32,0.32,78,170000,490,330000
2022,1097,"RIVER RAVI AT U/S OF MADHOPUR HEADWORKS, GURDASPUR, PUNJAB",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya",RAVI,12,37,7.3,10.3,7.6,8.2,149,230,1.1,1.2,0.4,0.8,17,33,94,170
