year,code,station,state,section_title,waterbody,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max
2023,1006,RIVER BEAS D/S MANDI TOWN,HIMACHAL PRADESH,Beas,BEAS,8.0,25.0,8.3,9.1,,7.0  8.0,84,191,1.0,1.0,0.51,5.30,41,280,220,1600
2023,2604,RIVER BEAS AT D/S JAISINGHPUR,HIMACHAL PRADESH,Beas,BEAS,13.0,22.0,8.6,9.4,,7.2  8.2,115,362,1.0,1.0,1.20,4.83,2,68,110,16000
2023,1007,RIVER BEAS AT D/S ALAMPUR,HIMACHAL PRADESH,Beas,BEAS,13.0,22.0,8.5,9.2,,7.3  8.3,123,960,1.0,1.0,0.98,4.21,2,45,70,9200
2023,3855,"RIVER BEAS D/S NADAUN BRIDGE, VILL BHADOLI",HIMACHAL PRADESH,Beas,BEAS,14.0,22.0,6.8,9.3,,7.5  8.5,81,404,1.0,1.2,0.30,2.53,2,93,39,5400
2023,1292,"RIVER BEAS AT PONG DAM ,PONG VILLAGE",HIMACHAL PRADESH,Beas,BEAS,7.0,19.0,8.2,9.1,,7.5  8.5,157,257,1.0,1.0,0.41,3.57,2,78,220,5400
2023,1009,RIVER BEAS AT D/S PONG DAM,HIMACHAL PRADESH,Beas,BEAS,8.0,20.0,8.1,9.2,,7.4  8.2,158,264,1.0,1.0,0.73,2.87,2,68,170,5400
2023,1008,RIVER BEAS AT D/S DEHRAGOPIPUR,HIMACHAL PRADESH,Beas,BEAS,15.0,22.0,6.7,9.2,,7.2  8.2,107,386,1.0,1.0,1.08,3.27,2,110,40,5400
2023,4435,RIVER BEAS U/S SUJANPUR TIHRA,HIMACHAL PRADESH,Beas,BEAS,15.0,28.0,7.7,9.0,,6.9  8.8,241,964,1.0,4.8,0.32,2.59,2,5,17,170
2023,4436,RIVER BEAS D/S SUJANPUR TIHRA,HIMACHAL PRADESH,Beas,BEAS,14.9,28.0,7.6,8.8,,7.0  8.2,229,545,1.0,3.6,0.32,3.12,2,5,17,220
2023,4437,RIVER BEAS U/S NADAUM TOWN,HIMACHAL PRADESH,Beas,BEAS,15.6,27.0,6.7,8.9,,7.4  8.3,241,,3040  1.0,2.8,0.30,1.17,2,8,17,170
2023,4438,RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE OF MAAN KHAD,HIMACHAL PRADESH,Beas,BEAS,15.5,28.0,7.8,8.9,,7.2  8.4,216,397,1.0,3.4,0.32,1.16,2,8,21,140
2023,4443,RIVER BEAS AT RAISON,HIMACHAL PRADESH,Beas,BEAS,3.0,15.0,7.8,8.7,,6.8  8.2,53,137,1.0,1.0,0.32,0.96,47,140,220,920
2023,5765,RIVER BEAS D/S NEW BAJAURA BRIDGE,HIMACHAL PRADESH,Beas,BEAS,4.0,16.0,7.5,8.5,,7.0  8.1,56,281,1.0,1.0,0.32,0.84,58,140,280,920
2023,30083,RIVER BEAS AT TALWARA (PONG DAM),HIMACHAL PRADESH,Beas,BEAS,17.5,27.0,,7.2  10.0  8.1  8.6,,,174,230,1.0,2.0,0.37,2.57,11,3800,46,17000
2023,30084,"RIVER BEAS AT D/S CHANGARWA VILLAGE, (PUNJAB)",PUNJAB,Beas,BEAS,18.0,28.0,,5.8  10.7  8.0  8.4,,,201,226,1.0,1.1,0.40,2.17,110,22000,270,92000
2023,1693,"RIVER BEAS AT TALWARA H/W, PUNJAB",PUNJAB,Beas,BEAS,13.0,33.0,,6.7  10.1  7.4  8.2,,,178,244,1.0,1.2,0.70,1.20,18,46,70,150
2023,1694,"RIVER BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,Beas,BEAS,11.0,34.0,7.7,9.1,,7.7  8.3,198,359,1.0,1.2,0.40,1.11,27,93,110,240
2023,1010,"RIVER BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,Beas,BEAS,11.0,34.0,7.7,9.1,,7.5  8.3,204,395,1.0,1.3,0.60,0.90,26,78,94,170
2023,1695,"RIVER BEAS D/S PATHANKOT, PUNJAB",PUNJAB,Beas,BEAS,11.0,34.0,7.4,8.9,,7.5  8.3,218,295,1.0,1.2,0.50,1.10,31,140,120,330
2023,1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN , PUNJAB",PUNJAB,Beas,BEAS,15.0,27.0,7.0,9.1,,7.6  8.2,203,275,1.0,1.3,0.70,1.40,27,140,110,340
2023,1696,"RIVER BEAS U/S GOINDWAL, PUNJAB",PUNJAB,Beas,BEAS,14.0,28.0,8.0,9.2,,7.5  8.2,191,245,1.0,1.2,0.40,1.05,68,140,220,330
2023,1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,Beas,BEAS,14.0,28.0,8.1,9.1,,7.7  8.2,201,256,1.0,1.2,0.60,1.31,120,210,280,400
2023,1011,RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA,PUNJAB,Beas,BEAS,16.0,28.0,6.9,9.4,,7.8  8.2,190,276,1.0,1.4,0.50,0.97,63,170,220,380
2023,1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,Beas,BEAS,14.0,28.0,7.9,8.9,,7.8  8.1,203,264,1.0,1.3,0.50,1.10,93,170,260,380
2023,4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",PUNJAB,Beas,,16.0,27.0,6.5,9.2,,7.7  8.2,192,288,1.0,1.3,0.60,1.00,33,170,140,350
2023,5504,RIVER BEAS AT KARMOWALA VILLAGE,PUNJAB,Beas,BEAS,26.0,27.0,7.9,8.8,,7.9  8.1,211,240,1.0,1.2,0.70,0.97,84,130,260,280
2023,5505,RIVER BEAS AT CHAMBA KALAN,PUNJAB,Beas,BEAS,26.0,27.0,7.9,9.0,,7.9  8.1,208,239,1.0,1.1,0.70,0.93,70,110,220,370
2023,5506,RIVER BEAS AT KAMBOH DAHIWALA,PUNJAB,Beas,BEAS,26.0,27.0,7.8,8.9,,7.8  8.0,209,241,1.0,1.1,0.80,0.97,94,140,280,340
2023,1867,RIVER SUTLEJ BEFORE CONF. WITH RIVER SPITI AT KHAB,HIMACHAL PRADESH,Sutlej,SPITI,7.0,11.5,9.1,9.4,,7.5  8.3,141,534,1.0,1.0,0.32,1.49,2,33,9,280
2023,2611,RIVER SUTLEJ AFTER CONF. WITH RIVER SPIT AT KHAB,HIMACHAL PRADESH,Sutlej,SPIT,7.0,11.5,9.2,9.5,,7.8  8.4,127,531,1.0,1.0,0.32,1.50,2,49,7,1600
2023,3872,RIVER SUTLEJ D/S TIDONG HEP,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.0,11.5,9.0,9.3,,7.6  8.4,118,505,1.0,1.0,0.32,1.19,2,350,4,1600
2023,4448,RIVER SUTLEJ BEFORE CONFLUENCES WITH RIVER TIDONG,HIMACHAL PRADESH,Sutlej,,7.5,11.5,9.0,9.3,,7.6  8.4,118,490,1.0,1.0,0.32,1.40,7,33,17,350
2023,4449,RIVER SUTLEJ AFTER CONFLUENCES WITH RIVER TIDONG,HIMACHAL PRADESH,Sutlej,,7.0,11.5,9.0,9.3,,7.8  8.4,122,481,1.0,1.0,0.32,1.23,5,140,17,350
2023,4452,RIVER SUTLEJ BEFORE CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,,7.5,12.0,8.7,9.3,,7.5  8.3,119,517,1.0,1.0,0.32,1.44,2,33,11,350
2023,3871,RIVER SUTLEJ D/S POWER HOUSE KASHANG HEP,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.0,12.0,8.9,9.4,,7.5  8.5,117,491,1.0,1.0,0.32,1.39,2,110,7,540
2023,3870,RIVER SUTLEJ AFTER CONF. OF RIVER BASPA AT KARCHAM DAM,HIMACHAL PRADESH,Sutlej,BASPA,7.0,12.0,8.8,9.3,,7.8  8.4,121,460,1.0,1.0,0.32,1.39,2,27,8,540
2023,1389,RIVER SUTLEJ AT WANGTOO BRIDGE,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.5,12.0,8.7,9.3,,7.7  8.4,108,468,1.0,1.0,0.32,1.40,2,46,9,1600
2023,4453,RIVER SUTLEJ AFTER CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,,7.0,12.0,8.7,9.3,,7.5  8.4,115,437,1.0,1.0,0.32,1.43,5,22,17,350
2023,3869,RIVER SUTLEJ D/S TRT OF RAMPUR HYDEL ELECTRIC PROJECT,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.5,13.5,8.7,9.2,,7.5  8.3,105,254,1.0,1.0,0.32,1.42,7,170,17,1600
2023,1086,RIVER SUTLEJ AT U/S RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.5,13.0,8.5,9.3,,7.7  8.3,107,251,1.0,1.0,0.32,0.95,2,39,17,350
2023,1087,RIVER SUTLEJ AT D/S RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,8.0,13.5,8.6,9.2,,7.6  8.3,100,249,1.0,1.0,0.32,0.95,2,280,5,1600
2023,1013,RIVER SUTLEJ AT U/S TATAPANI,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.5,14.0,8.6,9.3,,6.5  8.2,117,447,1.0,1.0,0.32,3.95,4,26,17,1600
2023,4446,RIVER SUTLEJ U/S IANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,SUTLEJ,7.0,13.0,8.5,9.3,,7.5  8.3,97,245,1.0,1.0,0.32,0.77,7,39,32,920
2023,4447,RIVER STLUJ D/S LANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,STLUJ,7.5,13.0,8.6,9.2,,7.5  8.2,104,253,1.0,1.0,0.32,0.89,2,79,7,1600
2023,4032,RIVER SUTLEJ D/S ACC BARMANA,HIMACHAL PRADESH,Sutlej,SUTLEJ,9.0,26.0,8.3,9.2,,7.4  8.0,102,235,1.0,1.0,0.32,2.21,23,84,110,280
2023,4033,RIVER SUTLEJ NEAR LUHNOO GROUND,HIMACHAL PRADESH,Sutlej,SUTLEJ,10.0,33.0,8.1,8.9,,6.8  8.3,150,335,1.0,2.8,0.39,3.50,33,1600,240,1600
2023,4450,RIVER SUTLEJ BEFORE CONFLUENCE WITH GANVI KHAND,HIMACHAL PRADESH,Sutlej,,7.0,13.0,8.9,9.4,,7.5  8.3,117,258,1.0,1.0,0.32,1.01,5,26,17,350
2023,4451,RIVER SUTLEJ AFTER CONFLUENCE WITH GANVI KHAD,HIMACHAL PRADESH,Sutlej,,7.5,13.0,8.9,9.4,,7.6  8.2,100,248,1.0,1.0,0.32,0.82,7,110,17,1600
2023,30009,RIVER SUTLEJ AT NANGAL (H.P.),HIMACHAL PRADESH,Sutlej,SUTLEJ,16.5,23.0,7.0,9.8,,7.9  8.3,230,356,1.0,1.0,0.42,0.71,20,4500,460,33000
2023,1014,RIVER SUTLEJ U/S OF EXIT POINT OF DEHAR POWER HOUSE,HIMACHAL PRADESH,Sutlej,SUTLEJ,9.0,26.0,8.5,9.6,,5.7  8.0,96,286,1.0,1.0,0.32,0.98,22,49,70,240
2023,1015,RIVER SUTLEJ D/S OF EXIT POINT OF DEHAR POWER HOUSE,HIMACHAL PRADESH,Sutlej,SUTLEJ,9.0,26.0,8.1,9.1,,7.3  8.1,94,240,1.0,1.0,0.32,2.08,32,84,110,430
2023,1016,RIVER SUTLEJ D/S BHAKHRA,HIMACHAL PRADESH,Sutlej,SUTLEJ,16.0,26.0,8.2,9.3,,6.9  8.3,203,354,1.0,2.3,0.32,0.93,2,6,13,80
2023,30088,"RIVER SUTLEJ D/S OLINDA, NEAR BHAKRA DAM, H.P.",HIMACHAL PRADESH,Sutlej,SUTLEJ,18.5,23.0,,7.1  10.4  8.0  8.3,,,217,272,1.0,1.0,0.47,1.13,4,2200,14,92000
2023,30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),PUNJAB,Sutlej,SUTLEJ,19.5,24.0,7.1,9.8,,7.7  8.3,257,333,1.0,5.0,0.32,1.10,200,13000,1700,350000
2023,1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,Sutlej,SUTLEJ,14.0,28.0,7.2,9.4,,7.0  8.3,227,290,1.0,1.0,0.70,5.90,33,250,120,580
2023,1380,"RIVER SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,Sutlej,SUTLEJ,16.0,22.0,,7.0  12.1  7.4  8.3,,,206,274,1.0,1.0,0.80,3.10,17,100,70,330
2023,2915,"RIVER SUTLEJ AT 100 MT. D/S OF PACL, NANGAL",PUNJAB,Sutlej,SUTLEJ,16.0,22.0,,7.0  12.2  7.6  8.4,,,207,275,1.0,1.0,0.80,3.10,20,110,79,330
2023,10020,RIVER SUTLEJ AT ANANDPUR SAHIB,PUNJAB,Sutlej,SUTLEJ,15.0,23.0,,7.4  12.3  7.1  8.5,,,202,298,1.0,1.0,0.90,6.00,22,210,110,470
2023,10021,RIVER SUTLEJ AT BUNGA SAHIB,PUNJAB,Sutlej,SUTLEJ,13.0,28.0,,7.5  10.0  7.0  8.3,,,210,302,1.0,1.0,0.90,2.40,38,380,140,840
2023,10022,RIVER SUTLEJ AT PHILLAUR U/S,PUNJAB,Sutlej,SUTLEJ,15.0,35.0,4.6,8.4,,7.6  8.1,248,574,1.0,3.0,0.30,1.40,200,1700,700,3900
2023,10023,RIVER SUTLEJ AT PHAGWARA U/S (CHAHERU BRIDGE),PUNJAB,Sutlej,SUTLEJ,15.0,35.0,0.3,5.8,,7.2  8.1,518,,1144  4.5  14.0  0.40,,,2.80,330,2300,1400,4300
2023,10024,RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL BRIDGE),PUNJAB,Sutlej,SUTLEJ,15.0,32.0,0.3,1.9,,7.3  7.8,538,,1248  4.8  21.0  0.40,,,2.00,1100,110000,6300,340000
2023,10027,RIVER SUTLEJ AT LUDHIANA U/S,PUNJAB,Sutlej,SUTLEJ,10.0,29.0,6.3,8.8,,7.6  8.3,257,320,1.0,1.8,0.80,3.10,130,780,700,2600
2023,10028,RIVER SUTLEJ AT LUDHIANA D/S,PUNJAB,Sutlej,SUTLEJ,13.0,30.0,0.3,6.6,,7.2  7.9,247,,1245  2.3  75.0  1.40,,,3.80,17000,1700000,54000,6300000
2023,1017,"RIVER SUTLEJ AT 100M U/S OF HEADWORKS, NANGAL",PUNJAB,Sutlej,SUTLEJ,16.0,21.0,6.7,9.6,,7.5  8.1,196,264,1.0,1.0,0.40,1.80,17,78,68,270
2023,1018,"RIVER SUTLEJ AT 100M D/S , NANGAL",PUNJAB,Sutlej,SUTLEJ,17.0,24.0,,7.6  11.4  7.6  8.5,,,200,270,1.0,1.0,0.80,2.20,20,170,70,390
2023,1293,"RIVER SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,Sutlej,SUTLEJ,14.0,29.0,7.0,9.8,,7.3  8.5,243,363,1.0,1.0,0.70,2.70,78,700,490,1700
2023,1019,RIVER SUTLEJ AT U/S HEAD WORKS ROPAR,PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,14.0,27.0,6.4,9.0,,7.5  8.2,240,348,1.0,1.2,1.10,2.60,61,460,330,1300
2023,1020,"RIVER SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,12.0,30.0,0.3,2.1,,7.2  7.8,505,,1250  17.0 105.0 1.10,,,8.00,79000,,2200000  220000,7900000
2023,1022,"RIVER SUTLEJ AT BRIDGE HARIKE, AMRITSAR",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,11.0,30.0,4.2,7.5,,7.2  7.9,271,442,1.0,3.6,1.10,3.20,270,2200,700,5400
2023,10025,RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA DARGAH),PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,15.0,34.0,0.3,0.3,,6.9  7.8,937,,1165  42.0 100.0 1.10,,,2.80,63000,490000,220000,790000
2023,10026,RIVER SUTLEJ AT JALANDHAR D/S (MALSIAN BRIDGE),PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,16.0,31.0,0.3,0.3,,6.7  7.7,849,,1309  35.0  79.0  0.82,,,5.00,63000,460000,210000,700000
2023,1021,"RIVER SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHAR",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,11.0,28.0,0.3,7.6,,7.1  7.8,305,733,,2.2  41.0  1.30,,4.60,4900,1200000,17000,2800000
2023,1381,"RIVER SUTLEJ AT D/S EAST BEIN, PUNJAB",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,12.0,29.0,0.3,7.8,,7.1  7.8,300,808,,2.0  50.0  1.70,,6.30,7900,1700000,17000,3500000
2023,1691,"RIVER SUTLEJ AT U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,12.0,30.0,4.8,9.1,,7.0  8.1,248,422,1.0,2.0,1.10,2.60,110,780,540,2600
2023,1692,"RIVER SUTLEJ AT D/S HUSSANIWALA-H/W FEROZEPUR, PUNJAB",PUNJAB,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",SUTLEJ,12.0,30.0,4.7,8.9,,6.9  8.0,251,420,1.0,2.4,1.20,2.80,170,1100,540,2700
2023,4059,"RIVER RAVI AT RANJIT SAGAR DAM, AT PANAGAR (BASOHIL)",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",RAVI,12.0,26.0,7.4,7.5,,7.5  8.2,109,230,1.0,1.0,0.00,0.00,,,,
2023,4060,RIVER RAVI AT DAM-SITE AT THEIN,JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",RAVI,12.0,26.0,7.4,7.4,,7.4  8.2,107,185,1.0,1.0,0.00,0.00,,,,
2023,4061,"RIVER RAVI AT LAKHANPUR, 1 KM D/S FROM MADHOPUR BRIDGE",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",RAVI,12.0,26.0,6.3,6.5,,7.6  8.6,108,560,1.0,1.3,0.00,0.00,,,,
2023,1089,RIVER RAVI U/S CHAMBA,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Sirsa, Sarsa, Baira Siul, Suketi Khad, Binwa, Neugal Khad, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Ujh, Swan, Tirthan, Pabbar, Ashwani Khad, Manjhi Khad, Mol Khad, Baner Khad, Charan Khand, Dhauli Khad, Shikari Khad, Batta, Kali Bein, Sainj, Markanda, Gaj Khad, Bather Khad, Bald, Ratta, Uhl Suketi Khad, Seer Khad, Bhagga, Chandra, Giri And Koshalya -",RAVI,10.0,18.0,8.7,9.1,,7.5  8.4,141,276,1.0,1.0,0.30,6.43,2,68,21,16000
