code,station,state,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max,fecal_strep_min,fecal_strep_max,year,section_title
1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,15.0,32.0,6.0,11.6,7.7,8.6,216,434,3.1,4.2,_,_,2200,3400,4000,5800,,,2018,Ganga
10154,BATHING GHAT (BHARAOGHAT),UTTAR PRADESH,15.0,32.0,6.4,11.5,7.7,8.6,208,428,3.0,4.0,_,_,2100,3300,3800,5600,,,2018,Ganga
10155,D/S SHUKLAGANJ,UTTAR PRADESH,15.0,32.0,5.7,11.3,7.7,8.5,220,442,3.4,4.8,_,_,2700,4300,4600,6300,,,2018,Ganga
1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,15.0,32.0,2.8,10.3,7.5,8.4,242,548,4.2,8.5,_,_,22000,58000,28000,110000,,,2018,Ganga
10157,"BATHING GHAT, JAJMAU BRIDGE",UTTAR PRADESH,15.0,32.0,4.5,10.8,7.6,8.5,224,476,3.6,6.8,_,_,4700,13000,7000,21000,,,2018,Ganga
1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,17.0,26.0,7.9,10.0,7.7,8.1,183,451,3.5,4.5,0.76,0.96,4700,6100,6800,8600,,,2018,Ganga
2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,17.0,26.0,8.0,10.0,7.7,8.0,181,442,3.2,4.4,0.74,0.92,4700,5900,7000,8300,,,2018,Ganga
1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,18.0,31.0,7.5,10.3,7.7,8.5,189,293,2.6,4.8,1.37,1.75,2300,17000,7900,32000,,,2018,Ganga
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,18.4,33.0,7.4,9.9,6.1,8.6,186,282,2.9,4.9,1.57,1.79,3100,17000,8400,34000,,,2018,Ganga
1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,18.5,32.0,7.3,9.8,7.5,8.4,204,383,2.7,4.6,1.58,1.97,2400,21000,8400,33000,,,2018,Ganga
10158,"RIVER GANGA A/C TAMSA, SIRSA, SON BARSA",UTTAR PRADESH,19.0,33.0,7.5,9.5,7.6,8.7,221,332,2.6,3.8,1.30,1.86,2300,11000,7000,22000,,,2018,Ganga
2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,19.0,27.0,6.6,9.3,8.0,8.4,264,587,2.0,3.9,0.01,1.60,800,1400,1400,3500,,,2018,Ganga
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,19.0,27.0,6.3,8.9,7.8,8.4,266,598,2.4,3.9,0.01,1.80,1700,13000,2800,27000,,,2018,Ganga
10153,RIVER GANGA AT CHUNAR,UTTAR PRADESH,20.0,27.0,6.1,9.3,7.8,8.5,265,596,3.0,4.2,0.01,1.27,1100,8000,2100,17000,,,2018,Ganga
1070,GANGA AT VARANASI U-S (ASSIGHAT),UTTAR PRADESH,22.0,29.0,7.4,9.2,8.2,8.4,345,488,2.5,3.2,0.10,0.32,500,2200,1100,3400,,,2018,Ganga
1071,GANGA AT VARANASI D-S (MALVIYA BRIDGE),UTTAR PRADESH,22.0,29.0,6.1,7.8,8.1,8.3,366,588,4.5,5.8,0.22,0.45,22000,43000,34000,63000,,,2018,Ganga
10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",UTTAR PRADESH,22.5,29.5,7.2,8.9,8.2,8.5,350,500,3.0,4.0,0.18,0.33,13000,22000,21000,34000,,,2018,Ganga
10156,"BATHING GHAT, GOLAGHAT",UTTAR PRADESH,15.0,32.0,5.5,11.0,7.7,8.5,214,451,3.3,5.6,_,_,3100,4600,4300,7000,,,2018,Ganga
1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,22.5,29.5,6.5,8.2,8.2,8.3,354,576,4.0,5.0,0.20,0.42,17000,33000,31000,49000,,,2018,Ganga
1074,GANGA AT BUXAR,BIHAR,16.0,34.0,7.3,10.1,7.0,8.2,239,622,1.5,2.3,0.11,0.74,2600,21000,6300,29000,,,2018,Ganga
10113,RIVER GANGA AT U/S JAIL GHAT,BIHAR,16.0,35.0,7.0,10.0,7.2,8.3,241,581,1.7,2.7,0.10,0.68,2600,21000,6300,29000,,,2018,Ganga
2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,16.0,35.0,6.8,9.6,7.4,8.2,234,572,1.7,2.8,0.06,0.98,2600,21000,6300,35000,,,2018,Ganga
3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,14.0,33.0,7.0,9.6,7.1,8.2,227,612,1.7,2.6,0.16,0.63,2600,11000,5800,22000,,,2018,Ganga
10131,RIVER GANGA AT U/S BARAHPUR BINDTOLI,BIHAR,15.0,35.0,6.6,11.0,6.9,8.4,193,381,1.8,2.5,0.06,0.67,2600,11000,6300,22000,,,2018,Ganga
10162,ARRAH-CHHAPRA ROAD BRIDGE (KOILWER BANURA-CHHAPRA),BIHAR,15.0,32.5,6.9,9.8,7.4,8.3,213,616,1.4,2.1,0.15,0.70,1700,3300,3300,6300,,,2018,Ganga
2564,GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,BIHAR,16.0,32.0,7.2,10.6,6.8,8.0,199,487,1.5,2.2,0.10,0.69,2600,13000,5800,35000,,,2018,Ganga
10114,RIVER GANGA AT D/S SARIKPUR,BIHAR,16.0,34.0,6.8,10.7,6.7,8.8,194,449,1.5,2.6,0.12,0.66,4000,21000,11000,32000,,,2018,Ganga
3114,GANGA NEAR DANAPUR (NEAR PIPA PUL),BIHAR,13.0,29.0,6.9,14.1,6.9,8.3,194,448,1.7,2.4,0.03,0.53,2600,11000,5800,22000,,,2018,Ganga
1077,"GANGA AT KHURJI, PATNA U/S",BIHAR,14.0,30.0,6.8,13.2,6.5,8.2,211,446,1.5,2.5,0.10,0.53,2600,7900,5800,14000,,,2018,Ganga
2552,PATNA TO GANDHI GHAT/NIT GHAT,BIHAR,14.0,33.0,6.8,13.0,6.7,7.9,206,502,2.1,2.6,0.06,2.29,3100,21000,7000,35000,,,2018,Ganga
10115,RIVER GANGA AT BARKAGAON,BIHAR,14.0,33.0,6.6,13.0,6.6,8.1,210,462,2.4,2.7,0.04,0.64,3100,21000,7000,29000,,,2018,Ganga
1079,GANGA AT PATNA D/S (GANGA BRIDGE),BIHAR,14.0,32.0,6.6,11.7,7.0,8.1,215,468,2.2,2.8,0.07,0.66,4000,21000,11000,29000,,,2018,Ganga
3122,"GANGA AT MALSALAMI, PATNA",BIHAR,14.0,32.0,6.6,10.5,6.8,8.1,223,540,1.6,2.6,0.05,0.62,2600,3300,5800,7000,,,2018,Ganga
4297,"KACHCHI-DARGAH-BIDUPUR ROAD BRIDGE, PATNA",BIHAR,21.0,32.0,6.9,9.6,6.8,8.0,202,449,1.5,2.4,0.07,0.73,2600,4000,5800,11000,,,2018,Ganga
10122,TRIVENI GHAT,BIHAR,15.0,31.0,6.7,9.5,6.3,8.2,204,415,1.8,2.6,0.07,0.49,4000,21000,11000,35000,,,2018,Ganga
2553,GANGA AT FATUHA,BIHAR,15.0,31.0,6.4,11.2,6.4,7.9,206,450,1.7,2.7,0.12,2.11,2600,7900,5800,14000,,,2018,Ganga
4301,"BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA, ATHMALGOLA",BIHAR,17.0,32.0,6.9,10.0,6.4,8.2,228,387,1.5,2.5,0.07,0.36,2600,4000,6300,11000,,,2018,Ganga
3115,GANGA RIVER AT BARH,BIHAR,15.0,34.0,7.0,11.2,6.5,8.4,195,387,1.6,2.4,0.11,0.87,2600,6100,5800,14000,,,2018,Ganga
10130,D/S NAWADAGHAT,BIHAR,15.0,34.0,6.9,10.0,6.8,8.3,220,393,1.6,2.5,0.08,0.71,2600,4000,5800,11000,,,2018,Ganga
1817,GANGA AT MOKAMA (U/S),BIHAR,15.0,34.0,6.7,9.8,7.1,8.4,201,392,1.6,2.5,0.11,0.67,2600,7000,6300,15000,,,2018,Ganga
1815,GANGA AT MOKAMA (D/S),BIHAR,15.0,35.0,6.7,10.2,7.1,8.4,193,372,1.8,2.7,0.12,0.63,4000,21000,11000,32000,,,2018,Ganga
3123,GANGA RIVER AT BARAHIA,BIHAR,15.0,34.0,6.8,9.8,7.1,8.4,191,384,1.5,2.5,0.11,0.69,2600,7000,6300,15000,,,2018,Ganga
3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,19.0,33.0,6.3,10.2,6.7,8.1,225,401,1.6,2.6,0.11,18.00,2000,21000,6300,35000,,,2018,Ganga
1818,GANGA AT MUNGER,BIHAR,20.0,33.0,6.2,10.1,6.6,8.2,218,384,1.7,2.7,0.12,0.64,3800,21000,7000,35000,,,2018,Ganga
3117,GANGA AT U/S SULATANGANJ,BIHAR,18.0,32.0,6.5,10.6,6.7,8.2,227,393,1.5,2.4,0.08,0.62,3800,21000,7000,29000,,,2018,Ganga
2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,18.0,32.0,6.2,9.9,6.9,8.3,215,470,1.8,2.8,0.12,0.74,3800,21000,7000,32000,,,2018,Ganga
10138,CHAMPANAGAR,BIHAR,19.0,33.0,6.6,11.1,6.7,8.1,219,386,1.5,2.3,0.04,0.60,4000,21000,11000,29000,,,2018,Ganga
1819,GANGA AT BHAGALPUR,BIHAR,18.0,33.0,6.8,10.6,6.7,8.2,210,480,1.5,2.4,0.10,0.72,2600,21000,6300,32000,,,2018,Ganga
3118,GANGA AT U/S BHAGALPUR,BIHAR,16.0,32.0,6.0,8.5,6.9,8.2,220,538,2.0,2.8,0.10,0.54,3800,21000,7000,29000,,,2018,Ganga
1816,GANGA AT KAHALGAON,BIHAR,18.0,32.0,6.5,9.5,7.1,8.1,216,438,1.8,2.4,0.10,0.35,3800,21000,7000,35000,,,2018,Ganga
10143,D/S NEAR CREMATION GHAT,BIHAR,19.0,32.0,6.2,8.8,7.1,8.0,225,480,1.8,2.6,0.10,0.70,1700,21000,11000,32000,,,2018,Ganga
10144,U/S NEAR LCT GHAT,JHARKHAND,11.0,36.0,7.7,8.8,8.0,8.5,302,318,2.2,2.8,_,_,_,_,_,_,,,2018,Ganga
10145,D/S NEAR JANTA GHAT,JHARKHAND,12.0,37.0,7.6,8.6,7.7,8.5,302,318,2.4,2.8,_,_,_,_,_,_,,,2018,Ganga
10146,SANGI DALAN,JHARKHAND,12.0,38.0,7.6,8.9,7.8,8.5,304,318,2.4,2.8,_,_,_,_,_,_,,,2018,Ganga
1059,GANGA AT RAJMAHAL,JHARKHAND,13.0,37.0,7.8,8.8,7.6,8.4,312,320,2.4,2.8,_,_,_,_,_,_,,,2018,Ganga
1080,GANGA AT BAHARAMPORE,WEST BENGAL,16.5,32.0,5.6,10.9,7.3,8.6,174,362,0.7,5.8,0.02,1.13,30000,280000,50000,350000,,,2018,Ganga
10159,KHAGRA,WEST BENGAL,16.5,32.0,5.7,10.7,7.3,8.6,174,382,1.2,6.7,0.02,1.19,17000,220000,34000,350000,,,2018,Ganga
10160,GORABAZAR,WEST BENGAL,16.5,32.0,5.6,11.1,7.3,8.8,178,356,1.2,4.6,0.01,0.76,23000,140000,30000,220000,,,2018,Ganga
2511,"NABADIP ON GANGA, GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,17.0,31.0,5.6,11.0,7.2,8.7,172,372,0.9,5.5,0.20,0.85,2000,170000,4000,220000,,,2018,Ganga
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,19.0,32.0,4.8,11.2,7.3,8.6,218,464,0.9,4.8,0.25,0.80,11000,170000,17000,220000,,,2018,Ganga
10161,PALTA SHITLATALA,WEST BENGAL,20.0,33.0,4.8,10.2,7.3,8.7,227,652,1.6,7.6,0.13,1.58,30000,500000,50000,900000,,,2018,Ganga
1054,GANGA AT PALTA,WEST BENGAL,20.0,32.5,4.8,10.4,7.3,8.5,202,376,1.3,4.8,0.09,1.11,30000,170000,50000,280000,,,2018,Ganga
1472,GANGA AT SERAMPORE,WEST BENGAL,19.0,32.0,3.8,10.9,7.0,8.4,203,442,0.7,10.1,0.02,0.79,13000,220000,23000,280000,,,2018,Ganga
1053,GANGA AT DAKSHINESHWAR,WEST BENGAL,19.0,32.0,4.6,8.5,6.6,8.5,228,605,2.2,6.1,0.27,0.55,22000,500000,170000,1600000,,,2018,Ganga
1471,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,18.0,32.0,3.1,8.7,6.3,8.1,41,510,1.9,6.0,0.26,0.56,17000,300000,30000,900000,,,2018,Ganga
1470,GANGA AT GARDEN REACH,WEST BENGAL,18.0,33.0,4.4,7.8,5.8,8.2,247,517,1.9,4.7,0.25,0.58,13000,500000,22000,900000,,,2018,Ganga
1052,ULUBERIA,WEST BENGAL,19.0,33.0,4.2,8.1,6.1,8.2,302,531,1.3,4.6,0.27,0.56,8000,170000,13000,220000,,,2018,Ganga
1469,GANGA AT DIAMOND HARBOUR,WEST BENGAL,19.0,33.0,5.2,8.1,7.0,9.3,313,9515,1.2,5.5,0.24,0.68,2000,30000,4000,50000,,,2018,Ganga
1492,YAMUNA AT YAMUNOTRI,UTTARAKHAND,,,9.2,9.2,7.1,7.1,60,60,,,0.72,0.72,2,2,4,4,,,2018,Yamuna
1493,YAMUNA AT HANUMANCHATTI,UTTARAKHAND,,,9.4,9.4,7.1,7.1,107,107,,,0.52,0.52,680,680,35000,35000,,,2018,Yamuna
1494,YAMUNA AT U/S OF LAKHWAR DAM,UTTARAKHAND,16.0,19.0,7.6,9.4,7.2,8.1,220,220,1.0,1.0,0.29,0.29,5,5,2,350,,,2018,Yamuna
1490,YAMUNA AT U/S DAK PATTHAR,UTTARAKHAND,16.0,20.0,8.6,9.2,7.1,8.2,,,1.0,1.0,,,,,40,80,,,2018,Yamuna
1553,"RIVER YAMUNA , U/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,13.0,27.0,5.0,8.2,7.7,8.5,252,806,0.1,1.7,0.04,1.12,11,21,22,40,,,2018,Yamuna
1554,"RIVER YAMUNA , D/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,14.0,26.0,5.5,8.1,8.0,8.4,236,588,0.4,2.0,0.04,1.32,14,24,27,46,,,2018,Yamuna
1117,YAMUNA AT HATHNIKUND HARYANA,HARYANA,19.0,19.0,7.7,12.2,7.1,8.3,149,442,0.8,3.0,0.30,3.02,2,1300000,8,5400000,,,2018,Yamuna
1496,"YAMUNA AT KALANAUR, YAMUNA NAGAR, HARYANA",HARYANA,19.0,19.0,6.2,10.1,7.1,8.6,176,717,1.0,5.0,0.10,0.80,9,490000,79,2400000,,,2018,Yamuna
10004,RIVE YAMUNA AT KHOJKIPUR PANIPAT,HARYANA,,,5.8,15.0,7.1,7.9,235,3060,1.0,50.0,0.21,2.80,130,92000,540,350000,,,2018,Yamuna
1119,"YAMUNA AT SONEPAT, HARYANA",HARYANA,,,2.8,13.0,7.2,7.9,228,1569,2.0,25.0,0.21,2.90,260,130000,1100,240000,,,2018,Yamuna
1120,"YAMUNA AT WAZIRABAD, DELHI",DELHI,15.3,34.0,4.9,10.5,7.3,8.5,161,1240,1.0,4.0,0.01,1.11,20,920000,110,1600000,,,2018,Yamuna
1121,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,16.0,33.0,1.0,6.2,7.1,8.0,328,2320,3.0,60.0,0.08,0.15,49000,39000000,240000,39000000,,,2018,Yamuna
1375,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,17.0,33.0,0.9,5.0,7.1,7.9,260,1380,5.0,48.0,,0.12,78000,4600000,230000,7000000,,,2018,Yamuna
1812,"RIVER YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,18.0,39.0,0.7,6.3,7.2,7.9,280,1813,4.0,64.0,,0.12,220000,34000000,490000,160000000,,,2018,Yamuna
1497,"YAMUNA AT MAZAWALI, U.P",UTTAR PRADESH,,,,6.2,7.2,8.4,348,2270,4.0,30.0,0.33,1.10,15000,4900000,35000,7000000,,,2018,Yamuna
2493,RIVER YAMUNA AT SHAHPUR,UTTAR PRADESH,10.0,32.0,1.8,5.8,6.7,7.9,,,8.0,18.5,,,38000,120000,51000,160000,,,2018,Yamuna
2495,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,10.0,32.0,3.7,7.2,7.1,7.7,,,6.0,12.5,,,31000,72000,72000,97000,,,2018,Yamuna
1123,"YAMUNA AT MATHURA U-S , U.P.",UTTAR PRADESH,,,0.6,10.6,7.4,8.7,430,1923,3.0,20.0,0.38,1.80,920,170000,4900,350000,,,2018,Yamuna
2494,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,10.0,32.0,3.4,6.6,6.9,7.9,,,7.0,15.0,,,37000,92000,80000,110000,,,2018,Yamuna
1124,"YAMUNA AT MATHURA D-S , U.P.",UTTAR PRADESH,,,3.3,9.7,7.5,8.7,491,2090,3.2,14.0,0.39,1.54,1000,9200000,1300,9200000,,,2018,Yamuna
1125,"YAMUNA AT AGRA U-S, U.P.",UTTAR PRADESH,,,2.9,10.2,7.5,8.7,600,2090,2.7,16.0,0.40,2.10,810,7800000,7000,17000000,,,2018,Yamuna
1126,"YAMUNA AT D-S OF AGRA, U.P.",UTTAR PRADESH,,,4.0,18.6,7.3,8.4,360,2140,4.0,26.0,1.10,2.41,450,240000,3300,940000,,,2018,Yamuna
1498,"YAMUNA AT BATESWAR, U.P",UTTAR PRADESH,,,4.1,22.0,7.2,8.3,295,2240,3.0,29.0,2.40,4.21,130,13000,240,46000,,,2018,Yamuna
1127,"YAMUNA AT ETAWAH, U.P.",UTTAR PRADESH,,,5.2,16.4,7.3,8.2,283,2200,3.0,21.0,2.41,4.71,33,92000,33,170000,,,2018,Yamuna
1499,"YAMUNA AT JUHIKA B-C WITH CHAMBAL, ETAWAH, U.P",UTTAR PRADESH,,,5.6,11.5,7.2,8.4,305,2160,2.0,16.0,2.63,4.57,5,54000,130,160000,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
1069,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,19.0,33.0,7.4,9.2,7.7,8.0,318,412,2.0,2.5,1.24,1.45,1300,6800,3900,13000,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
1510,"TONS RIVER, H.P",HIMACHAL PRADESH,4.0,22.0,7.7,9.3,7.2,8.2,74,372,0.5,2.8,0.21,3.24,2,32,6,210,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2620,ASHWANI AT U/S YASHWANT NAGAR,HIMACHAL PRADESH,,,6.8,7.6,7.4,8.4,239,870,1.0,5.0,0.20,0.74,3,14,17,47,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2626,BATTA AT U/S PAONTA,HIMACHAL PRADESH,11.0,25.0,6.0,8.4,7.6,8.3,247,643,0.1,1.0,0.02,0.78,6,21,20,38,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2627,BATTA BEFORE CONFLUENCE TO YAMUNA,HIMACHAL PRADESH,12.0,25.0,5.2,8.2,7.6,8.4,277,655,0.2,1.8,0.03,0.86,10,23,24,46,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2621,GIRI AT D/S YASHWANT NAGAR,HIMACHAL PRADESH,,,7.0,8.0,7.5,8.3,260,765,0.8,5.2,0.04,0.46,4,17,14,280,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2622,GIRI AT U/S CCI MINES,HIMACHAL PRADESH,11.0,24.0,6.5,8.4,7.8,8.4,306,1214,0.1,0.7,0.01,0.54,8,17,21,34,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2623,GIRI D/S SATAUN,HIMACHAL PRADESH,11.0,24.0,5.7,8.4,7.7,8.3,298,1195,0.2,0.8,0.01,0.57,11,22,22,41,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2617,PABBAR AT U/S DHAMBARI,HIMACHAL PRADESH,9.0,23.0,7.9,9.5,6.8,8.4,49,152,0.2,2.8,0.24,1.35,2,34,6,280,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2618,PABBAR AT U/S ROHRU,HIMACHAL PRADESH,8.0,23.0,7.8,9.5,7.1,8.5,49,180,0.3,2.8,0.11,1.73,2,39,8,140,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2619,PABBAR AT D/S SWARAKUDDU,HIMACHAL PRADESH,4.0,23.0,7.8,9.2,7.1,8.3,61,176,0.6,1.8,0.19,2.23,2,33,4,110,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2734,BHALLA RIVER U-S KASHIPUR,UTTARAKHAND,17.0,28.0,5.8,7.2,7.1,7.3,210,320,3.2,6.2,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2735,BHALLA RIVER AT LOHIA BRIDGE D-S KASHIPUR,UTTARAKHAND,20.0,32.0,BDL,2.2,6.8,7.9,370,700,18.0,52.0,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2732,DHELA RIVER U-S AT KASHIPUR MORADABAD ROAD BRIDGE,UTTARAKHAND,16.0,29.0,4.6,6.4,7.1,7.4,230,310,4.0,12.0,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2733,DHELA RIVER D-S AT THAKURDWARA ALIGANJ ROAD,UTTARAKHAND,18.0,28.0,2.2,3.8,6.7,7.8,370,660,16.0,40.0,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2731,KOSI RIVER AT KASHIPUR BAJPUR ROAD BRIDGE,UTTARAKHAND,16.0,29.0,4.0,7.8,6.8,7.6,270,510,2.2,14.0,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
3439,"KALYANI RIVER AT D-S PANTNAGAR INDUSTRIAL AREA, US NAGAR",UTTARAKHAND,17.0,32.0,0.6,5.2,6.4,7.9,230,620,6.0,80.0,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2728,GOLA RIVER AT HALDWANI,UTTARAKHAND,11.0,22.0,7.0,7.8,7.4,7.9,170,260,1.2,1.6,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2729,KICHHA RIVER AT KICHHA U.S. NAGAR,UTTARAKHAND,17.0,30.0,0.4,6.6,7.4,8.1,410,720,6.0,38.0,,,,,,,,,2018,"Tributary Streams - Tons, Ashwani, Giri, Batta, Pabbar, Bhalla, Dhela, Kalyani, Kosi, Gola, Kichha, Pilkhar And Nandaur"
2730,PILKHAR RIVER AFTER BILASPUR RAMPUR,UTTARAKHAND,17.0,30.0,3.0,7.2,7.2,7.8,220,610,3.2,16.0,,,,,,,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2736,"NANDAUR RIVER U/S SITARGANJ INDUSTRIAL AREA, US NAGAR",UTTARAKHAND,23.0,28.0,5.8,7.4,7.3,7.9,270,510,2.0,10.0,,,,,,,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2737,"NANDAUR RIVER D-S SITARGANJ INDUSTRIAL AREA, US NAGAR",UTTARAKHAND,17.0,30.0,5.2,8.0,7.1,8.1,350,550,2.0,10.0,,,,,,,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1064,"RAMGANGA AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,14.0,33.0,5.1,10.8,7.5,9.0,235,625,3.8,5.4,,,2400,3500,4600,5800,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2497,"RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD,",UTTAR PRADESH,17.0,25.0,,,7.2,7.7,1480,1674,60.0,74.0,0.80,30.00,,,120000,240000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1065,"KALINADI AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,14.0,33.0,5.7,11.8,7.5,8.9,214,932,4.4,7.5,,,3100,4600,5800,7000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2496,"RIVER HINDON AT SARDHANA BUDHANA ROAD, VILLAGE BAP",UTTAR PRADESH,16.0,26.0,,,7.3,7.7,740,1080,62.0,74.0,1.10,35.00,,,120000,240000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1357,"HINDON AT SAHARANPUR D-S, U.P.",UTTAR PRADESH,18.0,25.0,0.0,1.9,7.2,8.1,710,830,42.0,52.0,0.30,0.90,180000,180000,280000,280000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1358,"HINDON AT GHAZIABAD D/S, U.P.",UTTAR PRADESH,18.0,42.0,0.0,0.0,7.1,7.8,809,1344,40.5,84.0,0.54,64.00,130000,190000,280000,310000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2482,"RIVER VARUNA AT RAMESHWAR, VARANASI",UTTAR PRADESH,22.0,30.0,BDL,8.9,7.8,8.5,308,850,2.8,55.0,0.20,0.29,700,2200,1700,3400,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2483,RIVER VARUNA B-C WITH RIVER GANGA AT VARANASI,UTTAR PRADESH,22.0,30.0,BDL,3.4,7.5,8.5,615,785,17.6,64.0,0.30,26.00,18000,220000,120000,350000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
