year,code,station,state,section_title,waterbody,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max
2020,3579,CAUVERY AT WATER SUPPLY INTAKE POINT AT KOLLEGALA,KARNATAKA,Pennar,CAUVERY,21,29,6,8,7,8.4,161,389,1.2,2,0.54,2.1,130,490,840,1300
2020,3581,CAUVERY AT WATER SUPPLY INTAKE POINT AT T K HALLI,KARNATAKA,Pennar,CAUVERY,23,28,6.8,7.4,7.7,8.4,132,365,1.2,1.8,0.32,1.8,91,430,630,1200
2020,4109,CAUVERY RIVER BEFORE CONFLUENCE AT SANGAM,KARNATAKA,Pennar,BEFORE CONFLUENCE,24,26,4.5,8,7.1,7.9,255,1177,3,5.2,BDL,8.75,21,11000,350,160000
2020,30052,CAUVERY AT AJJIBORE (BANGALORE),INTER-STATE,Pennar,CAUVERY,26,26,7.7,8.4,7.6,8.3,336,554,BDL,0.1,BDL,0.73,110,490,920,3500
2020,1320,"CAUVERY AT ERODE NEAR CHIRAPALAYAM, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,29,33,6,7,7.5,8.4,269,660,BDL,2,BDL,0.36,12,220,33,470
2020,1323,"CAUVERY AT VELORE NEAR KATTIPALAYAM, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,26,32,5.6,6.9,7.6,8.6,343,831,BDL,2,BDL,0.36,21,260,63,630
2020,3015,"CAUVERY AT PUGALUR, KARUR, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,29,35,6,7,7.6,8.8,493,879,BDL,2,BDL,0.39,58,260,170,630
2020,1324,"CAUVERY AT MOHANUR NEAR PATTAIPALAYAM, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,26,32,5.7,7,7.6,8.7,356,836,BDL,2.4,BDL,0.34,23,260,70,630
2020,1451,"CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF R. AMRAVATI,",TAMIL NADU,Pennar,CAUVERY,24,35,6,7,7.6,8.6,468,856,BDL,3,BDL,0.81,46,210,150,470
2020,1202,"CAUVERY AT TIRUCHIRAPPALLI U/S, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,27,33,6,7.4,7.7,8.4,362,592,BDL,4,0.30,0.86,63,310,150,1100
2020,1325,"CAUVERY AT TIRUCHIRAPPALLI D/S, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,30,33,5.5,7.6,7.3,7.9,382,798,BDL,3.3,BDL,3.81,14,460,49,1400
2020,1203,"CAUVERY AT TRICHY, GRAND ANAICUT,",TAMIL NADU,Pennar,CAUVERY,26,31,5.4,7.5,7.4,7.9,425,730,BDL,3,BDL,2.08,26,110,70,270
2020,1206,"CAUVERY AT THANJAVUR, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,30,34,5.5,7.9,7.5,8.2,357,660,1,4,BDL,0.83,17,130,46,320
2020,3018,"CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM,",TAMIL NADU,Pennar,CAUVERY,23,27,5.1,6.7,7.2,7.9,341,6080,1,3,BDL,0.55,23,110,70,270
2020,3012,"CAUVERY AT KOMARAPALAYAM, NAMAKAL,",TAMIL NADU,Pennar,CAUVERY,20,32,4.6,6.7,7.3,8.3,324,513,BDL,6.9,BDL,1.37,49,260,170,630
2020,3013,"CAUVERY AT URRACHIKOTTAI, ERODE, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,19,32,5.8,6.9,7.6,8.5,270,420,BDL,2,BDL,0.36,26,84,63,210
2020,3014,"CAUVERY AT VAIRAPALAYAM, NAMAKAL,",TAMIL NADU,Pennar,CAUVERY,20,32,5.4,6.9,7.1,8.3,276,429,BDL,3.6,BDL,1.38,31,220,84,490
2020,3017,"CAUVERY AT KUMBAKONAM, THANJAVUR,",TAMIL NADU,Pennar,CAUVERY,28,31,5.2,7.5,7.5,7.9,386,511,1,3.6,BDL,1.6,23,170,70,390
2020,1326,"CAUVERY AT COLEROON, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,23,27,6,6.8,7.9,8.5,796,39900,1,2,BDL,5.43,43,170,94,410
2020,1327,"CAUVERY AT PITCHAVARAM, TAMILNADU",TAMIL NADU,Pennar,CAUVERY,21,29,5.9,6.9,6.9,8.4,420,831,1,2,BDL,3.48,33,140,120,380
2020,4099,"CAUVERY RIVER D/S BARACHUKI FALLS, SATHEGALA, KOLL",KARNATAKA,Pennar,RIVER,20,28,6.5,7.5,8.1,8.4,150,395,1.1,2,0.52,1.8,91,260,580,1100
2020,4101,"GUNDAL RESERVOIR, GUNDAL KOLLEGALA TQ & CHAMARAJAN",KARNATAKA,Pennar,,20,28,6.9,7.6,7.9,8.4,118,276,1,1.6,BDL,1.5,78,220,430,840
2020,4102,D/S OF CAUVERY AT BHAGAMANDALA BRIDGE,KARNATAKA,Pennar,CAUVERY,18,28,6.4,7.4,7.2,8.3,33,145,1.1,2,BDL,0.3,14,110,170,490
2020,4103,D/s OF CAUVERY AT KANIVE RAMALINGESWARA TEMPLE BRI,KARNATAKA,Pennar,CAUVERY,18,26,6.8,7.4,7.2,8.2,76,204,1.2,1.8,BDL,0.8,22,78,220,460
2020,1322,"CAUVERY AT 1KM. D/S OF BHAVANI RIVER CONFL., TAMIL",TAMIL NADU,Pennar,CAUVERY,28,33,0.4,7,7.7,8.4,338,1123,0.5,23.3,BDL,0.36,22,430,49,940
2020,1893,YAGACHI RIVER NEAR PUMPING STATION. HASSAN CITY,KARNATAKA,Pennar,RIVER,24,28,5.6,6.8,7.2,7.6,180,360,1.8,2.2,BDL,BDL,260,450,1700,3500
2020,1199,HEMAVATI AT D/S OF HOLENARASIPURA TOWN AT RAMADEVA,KARNATAKA,Pennar,HEMAVATI,24,28,5.8,7,7.2,7.6,110,190,1.6,2,BDL,BDL,46,140,540,940
2020,1166,"SHIMSHA AT D/S OF BRIDGE, HALAGUR",KARNATAKA,Pennar,SHIMSHA,25,28,4.8,6.8,7.7,8.3,280,1136,2.4,4,0.41,7.3,270,700,1700,2800
2020,1200,"SHIMSHA AT D/S OF HIGHWAY BRIDGE, YEDIYAR",KARNATAKA,Pennar,SHIMSHA,23,33,4.9,7.5,6.4,8.4,170,485,3,6,0.62,3.5,58,4600,920,35000
2020,3567,SHIMSHA D/S NEAR MADDUAR TOWN,KARNATAKA,Pennar,SHIMSHA,24,26,5.7,7.1,7.6,8.2,182,714,1.3,3,BDL,5.8,270,490,1300,2400
2020,3580,SHIMSHA AT WATER SUPPLY INTAKE POINT AT MADDUAR,KARNATAKA,Pennar,SHIMSHA,22,28,6.9,7.4,7.8,8.3,144,377,1,1.8,BDL,2.5,91,330,580,1100
2020,3022,"THIRUMANIMUTHAR AT SALEM, D/S OF SAGO & TEXTILE DYEING",TAMIL NADU,Pennar,THIRUMANIMUTHAR,24,30,2.2,6.7,7.2,8.5,1169,3390,1,21,BDL,6.25,1.8,1400,2,2600
2020,3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT",TAMIL NADU,Pennar,VASISTA,19,31,0.9,6.9,7.2,7.9,3390,7560,1,10,BDL,0.91,1.8,61,4,17
2020,1319,AMRAVATI AT 1KM D/S FROM EFF.DIS. PT. AT MADHUTHUKKULAM,TAMIL NADU,Pennar,AMRAVATI,26,33,5.3,6.9,6.1,8.1,64,1619,1,3,BDL,0.79,14,170,24,400
2020,1165,ARKAVATHI AT D/S OF KANAKAPURA TOWN,KARNATAKA,Pennar,ARKAVATHI,25,27,3.9,6.6,6.5,7.9,774,1388,5,14,1.83,26.8,480,63000,3500,540000
2020,2778,ARKAVATHI AT T.G. HALLI RESERVOIR,KARNATAKA,Pennar,ARKAVATHI,25,32.7,4.1,13,6.3,8.3,1002,1306,6,16,1.03,9,43,4600,540,54000
2020,2779,"ARKAVATHI AT HESARAGHATTA RESERVOIR,",KARNATAKA,Pennar,ARKAVATHI,24.8,34,0.9,7.5,6.2,8,85,1659,2,28,0.46,14.5,940,210000,5400,1600000
2020,4108,AKRAVATHI RIVER BEFORE CONFLUENCE AT SANGAM,KARNATAKA,Pennar,BEFORE CONFLUENCE,24,26,4,9,7.3,8.1,954,1428,4,17,BDL,25,460,12000,2400,92000
2020,1197,"KABINI AT SARAGUR VILLAGE D/S,",KARNATAKA,Pennar,KABINI,20,28,6.5,7.2,7.4,8.2,109,391,1.2,2.5,BDL,1.9,110,380,840,1400
2020,1207,"KABINI AT MUTHANKARA, KERALA",KERALA,Pennar,KABINI,20,33,5.3,7.2,6.8,7.6,45,110,BDL,1.4,BDL,0.12,10,63,30,170
2020,2775,"KABINI AT BATHING GHAT, NANJANAGUD",KARNATAKA,Pennar,KABINI,21,27,5,7.3,7.2,8.3,114,499,1.2,3.6,BDL,2.1,210,840,940,2800
2020,1196,LAKSHMANTIRTHA AT D/S OF HUNSUR TOWN,KARNATAKA,Pennar,LAKSHMANTIRTHA,22,27,6,6.8,7.5,8.2,143,644,2,3,0.3,2.8,390,940,2100,4000
2020,2772,"LAKSHMANTIRTHA AT D/S OF KATTEMALAVADI,",KARNATAKA,Subarnrekha,LAKSHMANTIRTHA,22,29,5.8,6.5,7.3,8.3,208,640,2.2,3,0.52,2.8,410,1800,2400,3900
2020,3572,LAKSHMANTIRTHA AT WATER SUPPLY INTAKE POINT TO HUN,KARNATAKA,Subarnrekha,LAKSHMANTIRTHA,22,27,5.8,7,7.5,8.3,143,700,1.4,2.8,0.3,2.1,330,940,1700,2800
2020,3024,"SARABANGA AT SALEM, D/S OF TEXTILE DYEING INDUSTRIES",TAMIL NADU,Subarnrekha,SARABANGA,22,31,6,6.6,7.7,8.4,2130,2880,1,2,BDL,10.11,1.8,11,4,39
2020,2385,SUBARNAREKHA AT NAMKUM ROAD BRIDGE,JHARKHAND,Subarnrekha,SUBARNAREKHA,9,26,5.7,7,6.3,7.8,-,-,2.3,6.9,-,-,140,150,750,930
2020,2386,SUBARNAREKHA AT MURI ROAD BRIDGE,JHARKHAND,Subarnrekha,SUBARNAREKHA,11,26,7.1,8.4,7.3,7.5,-,-,2.3,3.8,-,-,140,150,540,930
2020,2387,SUBAREKHA AT GHATISLA ROAD BRIDGE,JHARKHAND,Subarnrekha,SUBAREKHA,19,35,7.2,7.8,7.4,7.4,158,176,BDL,1.1,BDL,BDL,-,-,-,-
2020,2395,SUBARNAREKHA AT HATIA DAM,JHARKHAND,Subarnrekha,SUBARNAREKHA,9,22,7.6,8.9,7.3,7.5,-,-,1.1,2.4,-,-,140,150,70,930
2020,2397,SUBARNAREKHA AT GATALSUD DAM,JHARKHAND,Subarnrekha,SUBARNAREKHA,8,23,7.6,8.5,7.2,7.5,-,-,2,2.5,-,-,140,150,84,930
2020,2399,SUBARNAREKHA AT CHANDIL DAM,JHARKHAND,Subarnrekha,SUBARNAREKHA,16,33,7.4,8.2,7.4,7.6,148,158,BDL,1,BDL,BDL,-,-,-,-
2020,30067,SUBARNAREKHA AT BEHRAGORA (JHARKHAND),INTER-STATE,Subarnrekha,SUBARNAREKHA,26,32,5.4,8.8,7.7,8.9,209,325,2.4,2.4,BDL,0.45,490,2200,1100,35000
2020,30068,SUBARNAREKHA AT GOPIBALLAVPUR (WEST BENGAL),INTER-STATE,Subarnrekha,SUBARNAREKHA,26,32,6.4,8.9,8,8.8,195,307,1.7,1.7,BDL,0.74,490,16000,790,35000
2020,30069,SUBARNAREKHA AT LAKHANNATH (ORISSA),INTER-STATE,Subarnrekha,SUBARNAREKHA,26,32,6.1,9,6.9,8.9,200,315,BDL,1.5,BDL,0.39,490,1100,1100,22000
2020,1641,SUBARNAREKHA AT RAJGHAT (THENGUDIA),ODISHA,Subarnrekha,SUBARNAREKHA,18,30,6,8.8,7.2,8.4,134,1224,1,1.8,BDL,4.75,45,2400,170,3500
2020,4710,HALDI RIVER AT NORGHAT,WEST BENGAL,Subarnrekha,RIVER,19,32,4.6,8.5,,6.85  8.35,265,10430,BDL,3,1.19,4.76,3200,9400,8000,160000
2020,4711,RASULPUR RIVER AT RASULPUR GHAT,WEST BENGAL,Subarnrekha,RIVER,20,32,5.7,7.9,,7.61  8.35,886,22440,BDL,2.67,0.6,2.39,400,11000,700,22000
