year,code,station,state,section_title,pH,conductivity_uScm,BOD_mg_L,DO_mg_L,nitrate_mg_L,waterbody,date
2016,2753,SAMBA (AT CHAK MANGA GUJJAR) BASANTAR D/S (R.H.S),JAMMU & KASHMIR,Satluj,7.75,246.0,4.0,7.3,0.25,BASANTAR,2016-06-30
2016,2748,"CHENAB, L.H.S. (BELOW BRIDGE CHENAB)",JAMMU & KASHMIR,Satluj,7.85,151.0,0.0,7.8999999999999995,0.5,Satluj,2016-06-30
2016,2749,"CHENAB, BLIND CURVE, SHAMSHAN GHAT",JAMMU & KASHMIR,Satluj,7.85,154.0,1.4,8.2,0.45,Satluj,2016-06-30
2016,2750,"CHENAB, CHADRA GAON VIEW POINT",JAMMU & KASHMIR,Satluj,7.75,150.0,0.0,8.3,0.15,Satluj,2016-06-30
2016,2751,"CHENAB, JAI PATAN MANDIR AFTER MEETING WITH MAIN DRAIN OF AKHNOOR CITY",JAMMU & KASHMIR,Satluj,7.55,152.5,3.15,8.1,0.39999999999999997,Satluj,2016-06-30
2016,2754,"DEVAK UDHAMPUR(NEAR SHIV MANDIR), L.H.S.",JAMMU & KASHMIR,Satluj,7.550000000000001,501.0,15.1,5.5,2.15,Satluj,2016-06-30
2016,2757,DEVAK AT UTTERBEHNI.,JAMMU & KASHMIR,Satluj,7.949999999999999,285.0,3.3,5.55,2.85,DEVAK,2016-06-30
2016,2743,"TAWI,U/S TAWI BRUDGE, BAGH –E-BAHU LIFTING POINT",JAMMU & KASHMIR,Satluj,7.8,196.5,1.6,7.4,0.05,Satluj,2016-06-30
2016,2744,"TAWI, BELOW TAWI BRIDGE",JAMMU & KASHMIR,Satluj,7.65,195.5,3.1,7.199999999999999,0.05,Satluj,2016-06-30
2016,2746,"TAWI,D/S TAWIBRIDGE , BELICHARANA",JAMMU & KASHMIR,Satluj,8.0,255.5,4.4,7.949999999999999,0.1,Satluj,2016-06-30
2016,2742,"U/S TAWI BRIDGE SHEETLI LIFTING, POINT, , NAGROTA",JAMMU & KASHMIR,Satluj,7.55,192.0,1.2,7.55,0.05,Satluj,2016-06-30
2016,2758,UJH AT DAM SITE,JAMMU & KASHMIR,Satluj,7.6,243.0,0.0,8.45,0.3,UJH,2016-06-30
2016,1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,Ganga,,,,,,BHAGIRATHI,2016-06-30
