year,code,station,state,section_title,pH,conductivity_uScm,BOD_mg_L,DO_mg_L,nitrate_mg_L,waterbody,date
2018,1016,"SUTLEJ AT D/S BHAKHRA, H.P.",HIMACHAL PRADESH,Sutlej,7.65,227.5,0.25,7.5,0.87,SUTLEJ,2018-06-30
2018,1017,"SUTLEJ AT 100M U/S OF HEADWORKS, NANGAL, PUNJAB",PUNJAB,Sutlej,7.75,256.5,0.6,8.3,0.5,SUTLEJ,2018-06-30
2018,1018,"SUTLEJ AT 100M D/S , NANGAL, PUNJAB",PUNJAB,Sutlej,7.65,272.0,1.0,8.05,0.6000000000000001,SUTLEJ,2018-06-30
2018,1293,"SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,Sutlej,7.6499999999999995,373.5,1.3,7.85,0.7,SUTLEJ,2018-06-30
2018,1814,"SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,Sutlej,7.949999999999999,324.5,1.0,7.9,0.8,SUTLEJ,2018-06-30
2018,1019,"SUTLEJ AT U/S HEAD WORKS ROPAR, PUNJAB",PUNJAB,Sutlej,7.6499999999999995,313.0,1.0,8.2,0.5,SUTLEJ,2018-06-30
2018,1380,"SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,Sutlej,7.85,307.5,1.0,7.9,1.525,SUTLEJ,2018-06-30
2018,1690,"U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,Sutlej,7.6499999999999995,432.5,2.5,6.7,1.0,Sutlej,2018-06-30
2018,1020,"SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,Sutlej,7.449999999999999,1199.0,64.5,3.0,4.645,SUTLEJ,2018-06-30
2018,1021,"SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHA",PUNJAB,Sutlej,7.4,794.0,38.0,5.0,1.9,SUTLEJ,2018-06-30
2018,1381,"SUTLEJ AT D/S EAST BASIN, PUNJAB",PUNJAB,Sutlej,7.5,697.0,17.4,5.25,1.4,SUTLEJ,2018-06-30
2018,1691,"U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,Sutlej,7.75,368.5,1.45,6.45,0.7,Sutlej,2018-06-30
2018,1692,"D/S HUSSANIWALA-H/W FEROZEPUR, PUNJAB",PUNJAB,Sutlej,7.75,366.5,1.5,6.35,0.75,Sutlej,2018-06-30
2018,1022,"SUTLEJ AT BRIDGE HARIKE, AMRITSAR, PUNJAB",PUNJAB,Sutlej,7.699999999999999,380.5,4.0,5.55,1.15,SUTLEJ,2018-06-30
2018,2915,"100 MT. D/S OF PACL, NANGAL, PUNJAB",PUNJAB,Sutlej,7.8,324.0,1.0,7.8500000000000005,1.345,Sutlej,2018-06-30
2018,1307,"CHUNT KOL (MAULANA AZAD BRIDGE), J&K",JAMMU & KASHMIR,Sutlej,7.65,424.0,8.15,3.7,,Sutlej,2018-06-30
2018,2614,RAVI AT CHAMERA RESERVOIR,HIMACHAL PRADESH,Sutlej,7.6499999999999995,164.0,0.25,8.6,0.64,RAVI,2018-06-30
2018,2615,RAVI AT D/S CHAMERA III HEP,HIMACHAL PRADESH,Sutlej,7.6,155.0,0.35,8.8,0.6950000000000001,RAVI,2018-06-30
2018,2613,RAVI AT D/S OF CHAMBA TOWN,HIMACHAL PRADESH,Sutlej,7.55,880.5,0.25,8.65,1.0,RAVI,2018-06-30
2018,1097,"RAVI AT U/S OF MADHOPUR HEADWORKS, GURDASPUR, PUNJ",PUNJAB,Sutlej,7.65,185.0,0.5,7.9,0.55,RAVI,2018-06-30
2018,1290,"PARVATI BEFORE CONF. TO RIVER BEAS, H.P.",HIMACHAL PRADESH,Sutlej,8.0,213.5,0.15000000000000002,8.5,0.6,Sutlej,2018-06-30
2018,2605,PARVATI AT U/S MANIKARAN,HIMACHAL PRADESH,Sutlej,7.65,101.0,0.1,8.4,0.605,PARVATI,2018-06-30
2018,2606,PARVATI AT D/S MANIKARAN,HIMACHAL PRADESH,Sutlej,7.5,108.5,0.1,8.6,0.57,PARVATI,2018-06-30
2018,1090,"LARGI AT D/S, H.P.",HIMACHAL PRADESH,Sutlej,8.1,146.5,0.15000000000000002,9.65,0.6649999999999999,LARGI,2018-06-30
2018,1551,"RIVER SIRSA , U/S SITOMAJRI NALLAHGARH, H.P",HIMACHAL PRADESH,Sutlej,7.65,1186.5,2.4499999999999997,6.2,4.475,Sutlej,2018-06-30
2018,1552,"RIVER SIRSA , D/S NALAGARH BRIDGE, H.P",HIMACHAL PRADESH,Sutlej,8.05,1331.0,6.9,5.550000000000001,7.545,Sutlej,2018-06-30
2018,1868,"RIVER SIRSA AT D/S NALAGARH DISTT. SOLAN, H.P.",HIMACHAL PRADESH,Sutlej,7.9,1492.5,6.6,5.25,4.985,SIRSA,2018-06-30
2018,1869,"RIVER SWAN AT D/S NANGAL DISTT. UNA, H.P.",HIMACHAL PRADESH,Sutlej,8.05,377.0,0.5,6.9,0.975,SWAN,2018-06-30
2018,2616,SIUEL AT D/S SURGANI,HIMACHAL PRADESH,Sutlej,7.35,166.5,0.30000000000000004,8.8,0.545,SIUEL,2018-06-30
2018,2607,SUKETI KHAD AT D/S MANDI,HIMACHAL PRADESH,Sutlej,8.2,265.0,0.39999999999999997,8.2,0.9199999999999999,KHAD,2018-06-30
2018,2608,BINWA AT D/S PAPROLA/BAIJNATH,HIMACHAL PRADESH,Sutlej,7.4,645.5,0.25,8.1,1.045,BINWA,2018-06-30
2018,2609,NEUGAL AT D/S THURAL,HIMACHAL PRADESH,Sutlej,7.9,241.0,0.25,7.6,1.02,NEUGAL,2018-06-30
2018,2610,SPITI AT KHAB,HIMACHAL PRADESH,Sutlej,7.9,198.0,0.95,9.75,0.68,SPITI,2018-06-30
2018,2612,BASPA AT U/S RESERVOIR BASPA PROJECT,HIMACHAL PRADESH,Sutlej,7.8,146.5,0.8,9.55,0.44999999999999996,BASPA,2018-06-30
2018,1306,"GAWKADAL, SRG (SHERGHARI, SRG), J&K",JAMMU & KASHMIR,Sutlej,7.75,274.5,3.05,6.1,,Sutlej,2018-06-30
2018,1304,"JHELUM AT ANANTNAG D/S, J&K",JAMMU & KASHMIR,Sutlej,7.7,305.0,3.6,7.1499999999999995,,JHELUM,2018-06-30
2018,1410,"JHELUM AT DALAGATE (INLET), SRINAGAR, J&K",JAMMU & KASHMIR,Sutlej,7.75,259.5,3.15,7.050000000000001,,JHELUM,2018-06-30
2018,1411,"JHELUM AT CHATTABAL WEIR (OUTLET), J&K",JAMMU & KASHMIR,Sutlej,7.65,276.0,2.55,6.85,,JHELUM,2018-06-30
2018,3272,RIVER JHELUM AT VERINAG,JAMMU & KASHMIR,Sutlej,7.8,249.0,0.7,8.1,,JHELUM,2018-06-30
2018,3273,"RIVER JHELUM AT SANGAM, CONFLUENCE POINT OF VISHAV",JAMMU & KASHMIR,Sutlej,7.550000000000001,240.0,13.75,7.45,,JHELUM,2018-06-30
2018,3276,"JHELUM RIVER ATSPORE, CONFLUENCE POINT OF WULAR LAKE",JAMMU & KASHMIR,Sutlej,7.8,236.5,2.05,6.75,,Sutlej,2018-06-30
2018,3277,JHELUM RIVER ATBARAMULLA D/S,JAMMU & KASHMIR,Sutlej,7.7,246.5,2.5,6.65,,ATBARAMULLA,2018-06-30
2018,3274,JHELUM RIVER AT AWANTIPORA,JAMMU & KASHMIR,Sutlej,7.5,239.5,2.3,7.550000000000001,,RIVER,2018-06-30
2018,3275,JHELUM RIVER AT PAMPORE,JAMMU & KASHMIR,Sutlej,7.55,251.5,2.1,7.0,,RIVER,2018-06-30
2018,2755,"BANGANGA (BATHING GHAT), KATRA, J&K",JAMMU & KASHMIR,Sutlej,8.15,612.5,2.2,6.550000000000001,3.0050000000000003,Sutlej,2018-06-30
2018,2756,BANGANGA (IN FRONT OF PONY SHED NEAR REASI BRIDGE),JAMMU & KASHMIR,Sutlej,8.25,536.0,3.85,6.4,3.585,SHED,2018-06-30
