year,code,station,state,section_title,pH,conductivity_uScm,BOD_mg_L,DO_mg_L,nitrate_mg_L,waterbody,date
2021,1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,Beas,7.85,214.5,1.2,8.35,0.8,BEAS,2021-06-30
2021,1011,RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA,PUNJAB,Beas,7.699999999999999,219.5,1.35,7.85,0.8999999999999999,BEAS,2021-06-30
2021,1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,Beas,7.949999999999999,221.5,1.2,8.1,0.75,BEAS,2021-06-30
2021,4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",PUNJAB,Beas,7.8999999999999995,1055.5,1.25,7.95,1.2,Beas,2021-06-30
2021,1867,"RIVER SUTLEJ RIVER B/C WITH RIVER SPITI AT KHAB, DISTT.KINNAUR",HIMACHAL PRADESH,Sutlej,7.6,3538.0,1.0,9.3,0.32,SUTLEJ RIVER B/C WITH RIVER SPITI,2021-06-30
2021,2611,RIVER SUTLEJ AT KHAB,HIMACHAL PRADESH,Sutlej,7.9,3637.0,1.0,9.1,0.32,SUTLEJ,2021-06-30
2021,3872,RIVER SUTLEJ D/S TIDONG HEP,HIMACHAL PRADESH,Sutlej,7.95,3089.5,1.2,9.05,0.87,SUTLEJ,2021-06-30
2021,4448,RIVER SUTLEJ U/S CONFLUENCES OF RIVER TIDONG,HIMACHAL PRADESH,Sutlej,8.0,3122.0,1.0,9.0,0.43500000000000005,SUTLEJ,2021-06-30
2021,4449,RIVER SUTLEJ D/S CONFLUENCES OF RIVER TIDONG,HIMACHAL PRADESH,Sutlej,8.05,3125.5,1.0,9.100000000000001,0.865,SUTLEJ,2021-06-30
2021,4452,RIVER SUTLEJ U/S CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,7.95,2871.5,1.0,9.0,0.77,SUTLEJ,2021-06-30
2021,3871,RIVER SUTLEJ D/S POWER HOUSE KASHANG HEP,HIMACHAL PRADESH,Sutlej,7.95,3078.5,1.0,8.899999999999999,0.77,SUTLEJ,2021-06-30
2021,3870,RIVER SUTLEJ AT KARCHAM DRAIN,HIMACHAL PRADESH,Sutlej,7.95,2997.5,1.0,9.0,0.8200000000000001,SUTLEJ,2021-06-30
2021,1389,RIVER SUTLEJ AT NEPTHA ZAKHAI,HIMACHAL PRADESH,Sutlej,8.0,2821.0,1.0,8.95,1.07,SUTLEJ,2021-06-30
2021,4453,RIVER SUTLEJ D/S CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,7.8500000000000005,2851.0,1.0,8.95,0.77,SUTLEJ,2021-06-30
2021,3869,RIVER SUTLEJ D/S TRT OF RAMPUR HYDEL ELECTRIC PROJECT,HIMACHAL PRADESH,Sutlej,7.75,1429.5,1.0,8.8,1.3199999999999998,SUTLEJ,2021-06-30
2021,1086,RIVER SUTLEJ AT U/S RAMPUR,HIMACHAL PRADESH,Sutlej,8.0,2463.0,1.0,8.85,0.8200000000000001,SUTLEJ,2021-06-30
2021,1087,RIVER SUTLEJ AT D/S RAMPUR,HIMACHAL PRADESH,Sutlej,7.6,1850.5,1.1,8.85,1.1199999999999999,SUTLEJ,2021-06-30
2021,1013,RIVER SUTLEJ AT U/S TATAPANI,HIMACHAL PRADESH,Sutlej,7.75,2162.5,1.0,8.75,0.8300000000000001,SUTLEJ,2021-06-30
2021,4446,RIVER SUTLEJ U/S IANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,8.0,2435.0,1.0,9.0,1.1199999999999999,SUTLEJ,2021-06-30
2021,4447,RIVER STLUJ D/S LANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,7.800000000000001,1451.5,1.0,8.9,1.1199999999999999,STLUJ,2021-06-30
2021,4032,RIVER SUTLEJ U/S KHAIRIAN SOLID WASTE DUMPING SITE BILASPUR,HIMACHAL PRADESH,Sutlej,7.7,240.5,1.0,9.05,1.05,SUTLEJ,2021-06-30
2021,4033,RIVER SUTLEJ D/S KHAIRIAN SOLID WASTE DUMPING SITE BILASPUR,HIMACHAL PRADESH,Sutlej,7.6499999999999995,231.0,1.0,8.95,0.87,SUTLEJ,2021-06-30
2021,4450,RIVER SUTLEJ U/S CONFLUENCE WITH GANVI KHAND,HIMACHAL PRADESH,Sutlej,7.8500000000000005,2398.5,1.0,9.2,1.22,SUTLEJ,2021-06-30
2021,4451,RIVER SUTLEJ D/S CONFLUENCE WITH GANVI KHAD,HIMACHAL PRADESH,Sutlej,7.6499999999999995,2403.5,1.0,9.2,1.42,SUTLEJ,2021-06-30
2021,30009,RIVER SUTLEJ AT NANGAL (H.P.),HIMACHAL PRADESH,Sutlej,7.4,250.0,1.5,9.3,0.52,SUTLEJ,2021-06-30
2021,1014,RIVER SUTLEJ AT U/S SLAPPER,HIMACHAL PRADESH,Sutlej,7.699999999999999,198.5,1.0,8.95,0.545,SUTLEJ,2021-06-30
2021,1015,RIVER SUTLEJ AT D/S SLAPPER,HIMACHAL PRADESH,Sutlej,7.6,186.5,1.0,9.05,0.7200000000000001,SUTLEJ,2021-06-30
2021,1016,RIVER SUTLEJ AT D/S BHAKHRA,HIMACHAL PRADESH,Sutlej,7.45,223.0,1.0,8.8,2.6999999999999997,SUTLEJ,2021-06-30
2021,30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),PUNJAB,Sutlej,7.4,258.5,1.5,9.55,0.52,SUTLEJ,2021-06-30
2021,1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,Sutlej,8.05,239.5,1.0,8.7,1.5,SUTLEJ,2021-06-30
2021,2915,"RIVER SUTLEJ AT 100 MT. D/S OF PACL, NANGAL, PUNJAB",PUNJAB,Sutlej,8.2,238.0,1.0,9.55,1.5,SUTLEJ,2021-06-30
2021,1380,"RIVER SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,Sutlej,8.2,238.5,1.0,9.7,1.6,SUTLEJ,2021-06-30
2021,10020,RIVER SUTLEJ AT ANANDPUR SAHIB,PUNJAB,Sutlej,8.4,268.5,1.8,7.6,1.7000000000000002,SUTLEJ,2021-06-30
2021,10021,RIVER SUTLEJ AT BUNGA SAHIB,PUNJAB,Sutlej,8.3,231.0,1.0,9.350000000000001,1.6,SUTLEJ,2021-06-30
2021,10022,RIVER SUTLEJ AT PHILLAUR U/S,PUNJAB,Sutlej,7.35,354.5,2.25,6.2,0.55,SUTLEJ,2021-06-30
2021,10023,RIVER SUTLEJ AT PHAGWARA U/S (CHAHERU BRIDGE),PUNJAB,Sutlej,7.6499999999999995,605.0,16.0,2.3,0.75,SUTLEJ,2021-06-30
2021,10024,RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL BRIDGE),PUNJAB,Sutlej,7.5,1016.0,19.5,1.4,1.7000000000000002,SUTLEJ,2021-06-30
2021,10027,RIVER SUTLEJ AT LUDHIANA U/S,PUNJAB,Sutlej,8.1,272.0,1.2,6.8,2.0,SUTLEJ,2021-06-30
2021,10028,RIVER SUTLEJ AT LUDHIANA D/S,PUNJAB,Sutlej,7.35,911.5,31.5,2.1,2.4,SUTLEJ,2021-06-30
2021,1017,"RIVER SUTLEJ AT 100M U/S OF HEADWORKS, NANGAL",PUNJAB,Sutlej,7.9,228.5,1.0,8.1,1.4,SUTLEJ,2021-06-30
2021,1018,"RIVER SUTLEJ AT 100M D/S , NANGAL",PUNJAB,Sutlej,8.2,240.0,1.0,9.8,1.5,SUTLEJ,2021-06-30
2021,1293,"RIVER SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,Sutlej,8.15,298.0,1.0,7.9,1.75,SUTLEJ,2021-06-30
2021,1019,RIVER SUTLEJ AT U/S HEAD WORKS ROPAR,PUNJAB,Sutlej,7.9,295.0,1.0,8.0,1.7000000000000002,SUTLEJ,2021-06-30
2021,1690,"RIVER SUTLEJ AT U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,Sutlej,7.7,359.5,2.1,6.05,2.1500000000000004,SUTLEJ,2021-06-30
2021,1020,"RIVER SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,Sutlej,7.25,859.0,37.75,1.0,2.65,SUTLEJ,2021-06-30
2021,1022,"RIVER SUTLEJ AT BRIDGE HARIKE, AMRITSAR",PUNJAB,Sutlej,7.45,421.0,4.05,5.85,2.0,SUTLEJ,2021-06-30
2021,10025,RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA DARGAH),PUNJAB,Sutlej,7.449999999999999,1103.0,66.5,1.2,4.0,SUTLEJ,2021-06-30
2021,10026,RIVER SUTLEJ AT JALANDHAR D/S (MALSIAN BRIDGE),PUNJAB,Sutlej,7.4,1170.0,72.5,0.3,4.45,SUTLEJ,2021-06-30
2021,1021,"RIVER SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHAR",PUNJAB,Sutlej,7.25,766.5,21.6,2.65,2.2,SUTLEJ,2021-06-30
2021,1381,"RIVER SUTLEJ AT D/S EAST BEIN, PUNJAB",PUNJAB,Sutlej,7.4,860.5,13.2,2.0,2.25,SUTLEJ,2021-06-30
2021,1691,"RIVER SUTLEJ AT U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,Sutlej,7.65,292.0,1.7999999999999998,6.25,1.7000000000000002,SUTLEJ,2021-06-30
2021,1692,"RIVER SUTLEJ AT D/S HUSSANIWALA-H/W FEROZEPUR, PUNJAB",PUNJAB,Sutlej,7.7,302.5,1.9,6.45,1.75,SUTLEJ,2021-06-30
2021,4059,"RIVER RAVI AT RANJIT SAGAR DAM, AT PANAGAR (BASOHIL)",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.9,170.5,1.7,6.9,0.3,RAVI,2021-06-30
2021,4060,RIVER RAVI AT DAM-SITE AT THEIN,JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.75,174.0,1.0,7.4,0.3,RAVI,2021-06-30
2021,4061,"RIVER RAVI AT LAKHANPUR, 1 KM D/S FROM MADHOPUR BRIDGE",JAMMU & KASHMIR,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",8.0,251.0,1.0,6.95,0.3,RAVI,2021-06-30
2021,1088,RIVER RAVI AT U/S MADHOPUR,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.550000000000001,224.5,1.0,7.2,0.505,RAVI,2021-06-30
2021,1089,RIVER RAVI AT U/S CHAMBA,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.4,147.0,1.0,8.8,0.44999999999999996,RAVI,2021-06-30
2021,2614,RIVER RAVI AT CHAMERA RESERVOIR,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.5,159.5,1.0,8.5,0.65,RAVI,2021-06-30
2021,2615,RIVER RAVI AT D/S CHAMERA III HEP,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.5,136.0,1.0,8.8,0.44999999999999996,RAVI,2021-06-30
2021,2613,RIVER RAVI AT D/S OF CHAMBA TOWN,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.5,161.0,1.0,8.65,0.5599999999999999,RAVI,2021-06-30
2021,3873,RIVER RAVI U/S STP BARGA (CHAMBA),HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.5,143.0,1.0,8.7,0.55,RAVI,2021-06-30
2021,3874,RIVER RAVI D/S STP BHAGOT (CHAMBA),HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.45,153.0,1.0,8.600000000000001,0.5599999999999999,RAVI,2021-06-30
2021,1097,"RIVER RAVI AT U/S OF MADHOPUR HEADWORKS, GURDASPUR, PUNJAB",PUNJAB,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.8500000000000005,197.5,1.05,7.550000000000001,0.56,RAVI,2021-06-30
2021,1290,RIVER PARVATI BEFORE CONF. TO RIVER BEAS,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.4,75.5,1.0,8.35,1.3699999999999999,"Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",2021-06-30
2021,2605,RIVER PARVATI AT U/S MANIKARAN,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.5,73.5,1.0,8.65,1.52,PARVATI,2021-06-30
2021,2606,RIVER PARVATI AT D/S MANIKARAN,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.6000000000000005,59.0,1.0,8.5,0.63,PARVATI,2021-06-30
2021,1090,"RIVER LARGI AT D/S, DWADA HIMACHAL PRADESH",HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.6,89.0,1.0,8.45,0.8300000000000001,LARGI,2021-06-30
2021,1551,RIVER SIRSA U/S SITOMAJRI NALLAHGARH,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.7,431.5,1.6,7.65,0.31,SIRSA,2021-06-30
2021,1552,RIVER SIRSA D/S NALAGARH BRIDGE,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.8,3261.0,2.5,7.25,,SIRSA,2021-06-30
2021,1868,RIVER SIRSA AT D/S NALAGARH DISTT. SOLAN,HIMACHAL PRADESH,"Tributary Streams - Ravi, Parvati, Largi, Sirsa, Siuel, Suketi Khad, Binwa, Neugal, Spiti, Baspa, Banganga, Basanter, Chenab, Devak, Tawi, Manwar, Chunt Kol, Gawkdal, Jhelum, Lidder, Sindh, Ujh, Sarsa Nadi, Swan, Tirthan, Pabbar, Alhi Nog, Harabagh, Kunni Pul, Ashwani, Manjhi Khad, Mol Khad, Baner Khad, Charan Khad, Ashwani Khad, Gumma Nauti Kha, Dhauli Khad, Shikari Khad, Batta And Kali Bein",7.95,798.5,2.2,8.2,,SIRSA,2021-06-30
